               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10997,            0.016633,            0.041444,           0.0029584,             0.83274,             0.01315,           0.0034304,            0.053531,            0.010052,             0.02661,             0.07746,             0.00046,             0.00046
                   1,            0.087799,            0.016852,            0.038895,           0.0030779,             0.94884,            0.024719,            0.007123,            0.042754,           0.0090909,            0.024348,            0.053921,          0.00092139,          0.00092139
                   2,            0.070163,            0.016587,            0.031986,            0.036052,             0.66417,             0.10049,            0.032901,            0.035117,           0.0080446,            0.021008,            0.030364,           0.0013638,           0.0013638
                   3,            0.063583,            0.017415,            0.030388,             0.17186,             0.22283,             0.26562,             0.12281,            0.030343,           0.0070799,            0.018797,           0.0067871,           0.0017871,           0.0017871
                   4,            0.058464,            0.016185,            0.026602,             0.82142,             0.34012,              0.6297,             0.34091,            0.025223,           0.0060559,            0.017319,           0.0018416,           0.0018416,           0.0018416
                   5,            0.050734,            0.014379,            0.028381,             0.42174,             0.67266,              0.6579,             0.35463,            0.026007,           0.0051866,            0.016063,           0.0018416,           0.0018416,           0.0018416
                   6,            0.050894,            0.013565,            0.024727,             0.46056,             0.63615,             0.67035,             0.39452,            0.022948,            0.004768,            0.014729,            0.001802,            0.001802,            0.001802
                   7,            0.049307,            0.012063,            0.025056,             0.49219,             0.62124,              0.6878,              0.4064,            0.023753,           0.0043508,            0.014076,           0.0017624,           0.0017624,           0.0017624
                   8,            0.046433,            0.011902,            0.024603,             0.61837,             0.70798,             0.73744,             0.47312,            0.023198,           0.0039828,            0.013253,           0.0017228,           0.0017228,           0.0017228
                   9,            0.043004,            0.011746,             0.02221,             0.63933,             0.79728,             0.73535,             0.45464,            0.023469,           0.0037338,            0.012518,           0.0016832,           0.0016832,           0.0016832
                  10,            0.042042,            0.011323,            0.019314,             0.60062,             0.80801,             0.73216,             0.43409,            0.025016,           0.0034338,            0.012451,           0.0016436,           0.0016436,           0.0016436
                  11,            0.039711,            0.010882,            0.019267,             0.58404,             0.87367,             0.73351,             0.44097,            0.024373,           0.0033407,            0.012181,            0.001604,            0.001604,            0.001604
                  12,            0.040973,            0.010872,            0.017854,             0.64936,             0.86704,              0.7583,             0.51192,            0.022619,           0.0032537,            0.011441,           0.0015644,           0.0015644,           0.0015644
                  13,            0.040667,            0.010581,            0.018581,             0.64692,             0.79161,             0.77664,                 0.5,            0.022049,           0.0031543,            0.011702,           0.0015248,           0.0015248,           0.0015248
                  14,            0.039556,            0.010075,            0.014706,              0.7326,             0.71136,              0.8165,              0.5117,            0.022092,            0.003107,            0.011512,           0.0014852,           0.0014852,           0.0014852
                  15,            0.037826,           0.0096851,            0.014142,             0.65775,             0.88598,             0.83677,             0.53764,            0.021154,           0.0030524,            0.010487,           0.0014456,           0.0014456,           0.0014456
                  16,             0.03865,            0.010203,            0.014483,             0.68737,             0.84195,             0.84306,             0.51545,            0.020704,           0.0030717,            0.010304,            0.001406,            0.001406,            0.001406
                  17,            0.039565,            0.010125,            0.013264,             0.80532,             0.67532,             0.84998,             0.58949,            0.019933,           0.0030159,             0.01107,           0.0013664,           0.0013664,           0.0013664
                  18,            0.038099,           0.0099431,            0.013298,             0.79629,             0.75531,             0.85735,             0.60432,            0.019902,           0.0029898,            0.010611,           0.0013268,           0.0013268,           0.0013268
                  19,            0.037397,           0.0093313,            0.011328,             0.83055,             0.74633,             0.85504,              0.5743,            0.020727,           0.0029805,            0.010539,           0.0012872,           0.0012872,           0.0012872
                  20,            0.038147,           0.0093203,            0.010777,              0.8248,             0.76785,             0.84464,              0.5519,              0.0207,           0.0030027,            0.010743,           0.0012476,           0.0012476,           0.0012476
                  21,            0.038771,           0.0095293,            0.011727,             0.80597,             0.80053,             0.86716,             0.55149,            0.020609,           0.0029715,           0.0099698,            0.001208,            0.001208,            0.001208
                  22,            0.035134,           0.0094974,           0.0099673,             0.84283,             0.75959,             0.86263,             0.56734,            0.021224,           0.0029212,            0.010426,           0.0011684,           0.0011684,           0.0011684
                  23,            0.034967,           0.0096557,           0.0093426,             0.79192,             0.83683,             0.87798,             0.60425,            0.020368,           0.0028915,            0.009793,           0.0011288,           0.0011288,           0.0011288
                  24,            0.034382,            0.009045,           0.0099216,             0.79297,             0.86126,             0.88294,             0.62209,            0.019741,           0.0028778,           0.0095879,           0.0010892,           0.0010892,           0.0010892
                  25,             0.03046,           0.0085874,             0.00863,              0.7903,             0.85876,             0.88847,             0.59844,            0.018944,           0.0028904,           0.0094282,           0.0010496,           0.0010496,           0.0010496
