               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.22107,            0.033032,            0.041993,           0.0029929,             0.84565,            0.011916,           0.0030365,             0.10915,            0.019532,            0.027198,             0.07723,             0.00023,             0.00023
                   1,              0.1833,            0.032854,            0.040769,           0.0030033,                0.89,            0.013753,           0.0035869,            0.096245,            0.017598,             0.02644,            0.053461,          0.00046069,          0.00046069
                   2,             0.15034,            0.032429,            0.035763,           0.0031417,             0.95042,            0.031808,           0.0088848,            0.078672,            0.016656,            0.025147,            0.029682,          0.00068188,          0.00068188
                   3,             0.13839,            0.035206,            0.036103,           0.0032457,                   1,            0.070301,            0.023753,            0.069225,            0.015334,            0.023627,           0.0058936,          0.00089357,          0.00089357
                   4,             0.13163,            0.034078,            0.032896,            0.017532,             0.98246,             0.22821,            0.075953,             0.06103,            0.014248,             0.02238,           0.0009208,           0.0009208,           0.0009208
                   5,             0.11406,            0.032649,            0.033103,             0.56217,             0.27617,             0.35685,             0.15679,            0.053611,            0.013076,            0.021264,           0.0009208,           0.0009208,           0.0009208
                   6,             0.11105,            0.032376,            0.030818,             0.72756,             0.27959,             0.53352,             0.29083,            0.049552,            0.011913,            0.020247,            0.000901,            0.000901,            0.000901
                   7,             0.10498,            0.028411,            0.032307,             0.70263,             0.57568,             0.60074,             0.35751,            0.046213,            0.010882,             0.01953,           0.0008812,           0.0008812,           0.0008812
                   8,            0.099416,            0.027649,             0.03237,             0.71213,             0.58576,              0.6458,              0.3784,            0.044493,            0.010083,            0.019178,           0.0008614,           0.0008614,           0.0008614
                   9,            0.091255,            0.026902,            0.030134,              0.7358,             0.61101,             0.64517,             0.39945,            0.043576,           0.0092393,            0.018725,           0.0008416,           0.0008416,           0.0008416
                  10,            0.087189,            0.025382,            0.028029,             0.52417,             0.62587,             0.64702,             0.36789,            0.043402,           0.0083527,            0.018356,           0.0008218,           0.0008218,           0.0008218
                  11,            0.082077,            0.024347,            0.029225,             0.45372,             0.66608,             0.62083,             0.37594,            0.043766,           0.0078209,            0.018091,            0.000802,            0.000802,            0.000802
                  12,            0.081541,            0.024153,            0.028658,             0.47011,             0.70372,             0.63363,             0.42663,            0.041579,            0.007481,            0.017823,           0.0007822,           0.0007822,           0.0007822
                  13,             0.08094,            0.023382,            0.029763,             0.49628,             0.71288,              0.6579,             0.41174,            0.040465,           0.0072332,            0.017574,           0.0007624,           0.0007624,           0.0007624
                  14,            0.076972,            0.022267,            0.027364,             0.50418,              0.7326,             0.65977,             0.42782,            0.041131,           0.0071228,            0.017378,           0.0007426,           0.0007426,           0.0007426
                  15,             0.07474,            0.021349,            0.026978,             0.49647,             0.71811,             0.65081,             0.41945,            0.040641,           0.0070723,            0.017234,           0.0007228,           0.0007228,           0.0007228
                  16,            0.077823,            0.022273,            0.028514,              0.5594,             0.71104,             0.65735,             0.42569,            0.040484,           0.0069927,            0.017041,            0.000703,            0.000703,            0.000703
                  17,            0.077591,            0.022152,            0.027404,             0.59823,             0.73321,             0.67481,             0.47115,            0.037989,           0.0068204,             0.01696,           0.0006832,           0.0006832,           0.0006832
                  18,            0.075242,            0.021545,            0.027365,             0.61937,             0.69349,             0.70118,             0.49857,            0.037567,           0.0065745,            0.016803,           0.0006634,           0.0006634,           0.0006634
                  19,            0.074888,            0.020496,            0.025585,             0.62492,             0.71103,             0.71193,             0.50381,            0.037155,           0.0064595,            0.016623,           0.0006436,           0.0006436,           0.0006436
                  20,            0.074578,            0.020363,            0.026254,             0.58054,             0.72669,             0.71552,             0.50038,            0.036017,           0.0064149,            0.016493,           0.0006238,           0.0006238,           0.0006238
                  21,            0.075188,            0.020716,            0.025544,              0.5786,              0.7477,             0.71225,             0.48674,            0.036339,           0.0063474,            0.016374,            0.000604,            0.000604,            0.000604
                  22,            0.069309,            0.020598,             0.02514,             0.57666,             0.76159,              0.7239,             0.49462,            0.036949,           0.0063025,            0.016219,           0.0005842,           0.0005842,           0.0005842
                  23,            0.070409,            0.020905,            0.024663,             0.58957,             0.75696,             0.73116,             0.49172,            0.037581,           0.0062594,            0.016051,           0.0005644,           0.0005644,           0.0005644
                  24,            0.067877,            0.019692,            0.025286,             0.58269,             0.76159,              0.7341,             0.51216,            0.037181,           0.0061251,            0.015833,           0.0005446,           0.0005446,           0.0005446
                  25,            0.061808,            0.018575,            0.023887,             0.61436,             0.75139,             0.73839,             0.51158,            0.036858,           0.0060573,            0.015692,           0.0005248,           0.0005248,           0.0005248
                  26,            0.064008,            0.020039,            0.025204,             0.62214,              0.7192,             0.72172,             0.51083,            0.035995,           0.0060197,            0.015699,            0.000505,            0.000505,            0.000505
                  27,            0.064218,            0.018668,            0.024182,              0.6141,             0.74245,             0.73274,             0.52032,            0.037137,           0.0059462,            0.015644,           0.0004852,           0.0004852,           0.0004852
                  28,            0.067527,            0.020441,            0.023701,              0.6004,             0.76637,             0.73762,             0.51123,            0.037487,            0.005916,            0.015474,           0.0004654,           0.0004654,           0.0004654
                  29,             0.07001,            0.020212,            0.025835,             0.59924,             0.77667,             0.73938,             0.53356,            0.036552,           0.0058707,            0.015272,           0.0004456,           0.0004456,           0.0004456
                  30,            0.065416,            0.019022,            0.024646,             0.59177,             0.74496,              0.7463,             0.52768,            0.035266,           0.0058217,            0.015137,           0.0004258,           0.0004258,           0.0004258
                  31,            0.068907,            0.019258,            0.024181,             0.60136,             0.75005,              0.7343,             0.52538,            0.035205,           0.0057518,            0.015103,            0.000406,            0.000406,            0.000406
                  32,            0.059058,             0.01828,            0.021474,             0.60351,             0.75203,             0.73518,             0.53471,            0.034718,           0.0056992,            0.015004,           0.0003862,           0.0003862,           0.0003862
                  33,            0.059205,            0.017831,            0.022152,             0.59902,             0.80131,             0.73759,             0.53133,            0.034529,           0.0057066,            0.014857,           0.0003664,           0.0003664,           0.0003664
                  34,            0.065709,            0.019522,            0.023911,             0.60531,             0.80351,             0.74592,             0.52765,            0.034094,           0.0057592,             0.01481,           0.0003466,           0.0003466,           0.0003466
                  35,            0.061292,            0.018469,            0.022432,             0.62395,              0.7749,             0.74865,             0.52491,             0.03495,           0.0057693,            0.014697,           0.0003268,           0.0003268,           0.0003268
                  36,            0.059051,            0.018324,            0.023574,             0.63125,             0.76987,             0.75325,             0.53028,            0.035459,           0.0057179,            0.014642,            0.000307,            0.000307,            0.000307
                  37,            0.060125,             0.01873,            0.023098,             0.63282,             0.76165,              0.7491,             0.53647,            0.035192,           0.0056868,            0.014615,           0.0002872,           0.0002872,           0.0002872
                  38,            0.061511,            0.018104,            0.023455,             0.61026,             0.79448,             0.75155,             0.52668,            0.035608,           0.0055892,            0.014548,           0.0002674,           0.0002674,           0.0002674
                  39,            0.065296,            0.018623,            0.023047,             0.63121,             0.76987,             0.75386,               0.527,            0.037084,            0.005583,            0.014493,           0.0002476,           0.0002476,           0.0002476
                  40,            0.060724,            0.016975,            0.022672,             0.62969,             0.81542,             0.75326,             0.54208,            0.035588,           0.0055891,            0.014473,           0.0002278,           0.0002278,           0.0002278
                  41,            0.065534,            0.018916,            0.021423,             0.61789,             0.80002,             0.75274,             0.52911,            0.036082,           0.0056096,            0.014377,            0.000208,            0.000208,            0.000208
                  42,            0.057161,            0.017705,            0.020819,             0.60887,             0.80506,             0.75466,               0.541,            0.035786,           0.0055994,            0.014331,           0.0001882,           0.0001882,           0.0001882
                  43,            0.061042,            0.018638,            0.021677,             0.60872,             0.81935,             0.75814,             0.53602,            0.035879,           0.0055926,            0.014294,           0.0001684,           0.0001684,           0.0001684
                  44,            0.059606,             0.01851,             0.02196,             0.61516,             0.81986,             0.76224,             0.54016,            0.035909,           0.0056014,            0.014198,           0.0001486,           0.0001486,           0.0001486
                  45,             0.06172,            0.018571,            0.020286,             0.62289,             0.82059,             0.76304,             0.54233,            0.035916,           0.0056088,            0.014195,           0.0001288,           0.0001288,           0.0001288
                  46,            0.065524,            0.017851,            0.021768,             0.62047,             0.81194,             0.75979,             0.54591,            0.035628,           0.0056176,            0.014214,            0.000109,            0.000109,            0.000109
                  47,            0.059269,             0.01894,            0.019682,             0.62304,             0.82004,             0.76268,             0.54623,            0.035232,           0.0055988,            0.014261,            8.92e-05,            8.92e-05,            8.92e-05
                  48,            0.058154,            0.017004,             0.02023,             0.63076,             0.79944,              0.7621,             0.54129,            0.035459,           0.0055929,            0.014246,            6.94e-05,            6.94e-05,            6.94e-05
                  49,            0.062601,            0.018065,            0.020835,             0.61273,             0.80716,             0.76317,             0.54978,            0.035427,           0.0055638,            0.014262,            4.96e-05,            4.96e-05,            4.96e-05
