               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.32596,             0.01729,            0.062597,           0.0028753,             0.77014,            0.012386,           0.0032111,             0.15504,            0.011278,            0.040505,             0.07746,             0.00046,             0.00046
                   1,             0.25595,            0.018522,             0.05994,           0.0031476,             0.91533,             0.01932,           0.0051999,             0.12341,            0.011028,            0.038511,            0.053921,          0.00092139,          0.00092139
                   2,             0.20337,            0.018788,            0.050635,           0.0032337,             0.98246,            0.038512,            0.011318,             0.10255,            0.010381,            0.035132,            0.030364,           0.0013638,           0.0013638
                   3,             0.18559,            0.020267,            0.049917,           0.0032112,                   1,            0.089072,            0.033402,            0.087513,           0.0094842,            0.032623,           0.0067871,           0.0017871,           0.0017871
                   4,             0.16843,            0.019674,            0.044451,           0.0039981,                   1,             0.28641,             0.12959,            0.072812,           0.0085724,             0.02996,           0.0018416,           0.0018416,           0.0018416
                   5,             0.14801,            0.018568,             0.04726,             0.81179,             0.30556,             0.57786,             0.27644,            0.075392,           0.0075139,            0.028305,           0.0018416,           0.0018416,           0.0018416
                   6,              0.1454,             0.01844,            0.042446,             0.89651,             0.27762,             0.60401,             0.34736,            0.068906,           0.0070282,            0.027311,            0.001802,            0.001802,            0.001802
                   7,             0.14115,            0.016539,            0.044654,             0.90928,             0.28704,             0.61265,              0.3759,            0.064198,           0.0067581,            0.026771,           0.0017624,           0.0017624,           0.0017624
                   8,             0.13256,            0.016383,            0.045164,             0.89294,             0.28704,             0.63745,             0.40769,            0.061788,           0.0062761,            0.026139,           0.0017228,           0.0017228,           0.0017228
                   9,             0.12399,            0.016494,             0.04198,             0.88708,             0.36819,             0.67947,             0.36766,            0.068464,           0.0058899,            0.025408,           0.0016832,           0.0016832,           0.0016832
                  10,             0.11922,             0.01567,            0.039576,             0.86509,             0.42233,             0.69099,             0.44662,            0.062584,           0.0055873,            0.025188,           0.0016436,           0.0016436,           0.0016436
                  11,             0.10782,            0.015496,            0.041931,             0.75174,              0.5607,             0.68441,             0.42813,            0.065978,            0.005135,            0.024743,            0.001604,            0.001604,            0.001604
                  12,             0.11118,            0.015123,            0.039965,             0.73716,             0.65877,             0.74232,             0.50888,            0.059266,           0.0050339,            0.024496,           0.0015644,           0.0015644,           0.0015644
                  13,              0.1126,            0.014543,            0.040436,             0.64242,             0.66491,             0.72542,             0.46498,            0.061578,           0.0047613,            0.023904,           0.0015248,           0.0015248,           0.0015248
                  14,             0.10603,            0.013955,            0.036792,             0.71119,             0.67934,             0.74191,             0.49962,            0.061957,           0.0047343,            0.023447,           0.0014852,           0.0014852,           0.0014852
                  15,             0.10431,             0.01338,            0.035989,             0.74065,             0.67937,             0.75509,             0.50004,            0.060309,           0.0045459,            0.022996,           0.0014456,           0.0014456,           0.0014456
                  16,             0.10855,             0.01384,            0.038422,             0.73442,             0.70985,             0.76643,             0.46847,            0.061759,           0.0044366,            0.022563,            0.001406,            0.001406,            0.001406
                  17,             0.10905,            0.013686,            0.036164,             0.68173,             0.71011,             0.77848,             0.54556,            0.059524,           0.0043564,            0.022421,           0.0013664,           0.0013664,           0.0013664
                  18,             0.10442,            0.013384,            0.034963,             0.64858,             0.71398,             0.76266,             0.52807,            0.059966,           0.0042171,            0.022398,           0.0013268,           0.0013268,           0.0013268
                  19,             0.10279,            0.012773,            0.032234,             0.69511,              0.7058,              0.7847,             0.54376,            0.058514,           0.0041354,            0.021959,           0.0012872,           0.0012872,           0.0012872
                  20,             0.10444,             0.01262,            0.032566,             0.68907,             0.75221,             0.80118,             0.57145,            0.057453,           0.0040137,            0.021348,           0.0012476,           0.0012476,           0.0012476
                  21,             0.10689,            0.012616,            0.032302,             0.69076,             0.73409,             0.79746,             0.55946,            0.057003,           0.0039436,            0.020916,            0.001208,            0.001208,            0.001208
                  22,            0.096675,            0.012782,            0.030009,             0.67686,             0.73353,             0.79834,             0.56232,            0.058366,            0.003837,            0.020294,           0.0011684,           0.0011684,           0.0011684
                  23,            0.097523,            0.012938,             0.02967,             0.68865,             0.74002,             0.79684,             0.55255,            0.059389,           0.0037268,            0.019833,           0.0011288,           0.0011288,           0.0011288
                  24,             0.09526,             0.01206,            0.029741,             0.68959,             0.74749,             0.80167,             0.55369,            0.057661,           0.0037039,             0.01946,           0.0010892,           0.0010892,           0.0010892
                  25,            0.085381,            0.011459,            0.028222,             0.73593,             0.75124,             0.79471,             0.55246,            0.056593,            0.003693,            0.019323,           0.0010496,           0.0010496,           0.0010496
                  26,            0.089801,            0.011987,            0.028718,             0.65891,             0.74018,             0.79042,             0.55505,            0.054144,           0.0036492,            0.019306,             0.00101,             0.00101,             0.00101
                  27,            0.089241,             0.01138,            0.027811,             0.67252,             0.79293,             0.79577,             0.57119,            0.053452,           0.0035612,            0.018863,           0.0009704,           0.0009704,           0.0009704
                  28,            0.094259,            0.012264,            0.026678,             0.67023,             0.80959,             0.78802,             0.57501,            0.051303,           0.0034864,            0.018557,           0.0009308,           0.0009308,           0.0009308
                  29,            0.098032,            0.012015,            0.030443,             0.67523,              0.8232,             0.80298,             0.54808,            0.052499,           0.0034795,            0.018042,           0.0008912,           0.0008912,           0.0008912
                  30,             0.08929,            0.011406,            0.026814,             0.68544,             0.72859,             0.81029,             0.55495,            0.053726,           0.0034719,            0.018341,           0.0008516,           0.0008516,           0.0008516
                  31,            0.095585,            0.011462,            0.026556,             0.66287,             0.81422,             0.81118,              0.5399,            0.055885,           0.0034055,            0.018169,            0.000812,            0.000812,            0.000812
                  32,            0.083713,             0.01086,            0.023157,             0.68339,             0.78752,             0.80977,              0.5709,            0.053387,           0.0033993,            0.017997,           0.0007724,           0.0007724,           0.0007724
                  33,            0.082385,            0.010602,            0.023852,             0.68502,             0.75182,             0.81764,             0.58654,            0.053609,           0.0033886,              0.0179,           0.0007328,           0.0007328,           0.0007328
                  34,             0.09102,            0.011535,             0.02623,             0.70762,             0.74849,             0.82748,             0.60736,            0.051203,           0.0033647,            0.017893,           0.0006932,           0.0006932,           0.0006932
                  35,            0.084411,            0.011063,            0.023511,             0.70327,             0.77166,             0.82163,             0.56546,            0.053442,           0.0033452,            0.017552,           0.0006536,           0.0006536,           0.0006536
