               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.28178,            0.035453,            0.020362,           0.0032911,                   1,             0.05426,            0.019855,             0.10459,            0.017743,            0.013197,              0.0816,              0.0046,              0.0046
                   1,             0.18947,            0.033031,            0.018424,            0.064018,             0.91131,             0.29092,             0.11422,            0.084609,            0.013876,            0.011569,            0.062214,           0.0092139,           0.0092139
                   2,             0.16665,            0.027338,            0.015922,            0.055548,              0.5549,             0.13091,            0.058941,             0.11958,            0.013096,            0.011452,            0.042638,            0.013638,            0.013638
                   3,             0.17701,            0.027939,            0.016623,             0.77859,            0.068541,             0.14247,            0.048833,             0.14347,           0.0097621,            0.012086,            0.022871,            0.017871,            0.017871
                   4,             0.17791,            0.026561,             0.01562,             0.25956,             0.28347,             0.22542,            0.068581,             0.14544,           0.0094392,             0.01085,            0.018416,            0.018416,            0.018416
                   5,             0.16891,            0.024934,             0.01675,             0.26226,             0.35135,             0.26178,            0.095247,             0.14339,           0.0094001,            0.010869,            0.018416,            0.018416,            0.018416
                   6,             0.17049,            0.025448,            0.015995,              0.3394,             0.19528,             0.20057,            0.081819,             0.12057,            0.012188,            0.010565,             0.01802,             0.01802,             0.01802
                   7,             0.17797,            0.023277,            0.016762,              0.1274,             0.19488,             0.12451,            0.056788,             0.13067,            0.014044,            0.011195,            0.017624,            0.017624,            0.017624
                   8,             0.17085,            0.024016,            0.017083,             0.25164,             0.30783,             0.22054,            0.088668,             0.12306,            0.013064,            0.010435,            0.017228,            0.017228,            0.017228
                   9,             0.16863,            0.024464,            0.016122,             0.11677,             0.17824,             0.10056,            0.029429,             0.12696,            0.011594,            0.010264,            0.016832,            0.016832,            0.016832
                  10,             0.15694,            0.023857,            0.014944,             0.18508,             0.21279,             0.14861,            0.050732,             0.14053,            0.011211,            0.010444,            0.016436,            0.016436,            0.016436
                  11,             0.14519,            0.023783,            0.016205,             0.12297,             0.22148,             0.14089,            0.040558,             0.13048,            0.012132,            0.010388,             0.01604,             0.01604,             0.01604
                  12,             0.14508,            0.023883,            0.015477,             0.31425,             0.39351,             0.21888,            0.089348,              0.1139,            0.010089,            0.010634,            0.015644,            0.015644,            0.015644
                  13,             0.14881,            0.023788,              0.0158,             0.27039,             0.37996,             0.32711,             0.14389,             0.10448,            0.010658,           0.0097258,            0.015248,            0.015248,            0.015248
                  14,             0.14528,            0.023074,             0.01518,             0.32436,             0.50224,             0.34382,             0.16921,             0.10304,              0.0098,           0.0096148,            0.014852,            0.014852,            0.014852
                  15,             0.13967,            0.022374,            0.015241,             0.22215,             0.43534,             0.23228,             0.10005,             0.11607,            0.010288,            0.009597,            0.014456,            0.014456,            0.014456
                  16,             0.14519,            0.023845,            0.015846,             0.19571,             0.23755,             0.20156,            0.072859,             0.10628,            0.012372,           0.0094614,             0.01406,             0.01406,             0.01406
                  17,             0.15056,            0.022715,            0.015006,              0.3154,             0.41139,             0.23904,             0.10454,             0.10097,            0.010517,           0.0093962,            0.013664,            0.013664,            0.013664
                  18,             0.14531,            0.023803,            0.015416,             0.18426,             0.43417,             0.22913,             0.10153,            0.099988,            0.010856,            0.010057,            0.013268,            0.013268,            0.013268
                  19,             0.13893,            0.022567,            0.014826,             0.23249,             0.34329,             0.22675,             0.11502,              0.1037,           0.0089484,           0.0098911,            0.012872,            0.012872,            0.012872
                  20,             0.14056,            0.022082,            0.014886,             0.28734,             0.27501,             0.28207,             0.10734,             0.10486,           0.0088629,           0.0098431,            0.012476,            0.012476,            0.012476
                  21,             0.14134,            0.022011,            0.014442,             0.37886,             0.40337,             0.28878,             0.14947,             0.11099,           0.0091511,            0.010162,             0.01208,             0.01208,             0.01208
                  22,             0.13463,            0.022413,            0.014505,             0.34872,             0.48556,             0.38518,              0.1969,            0.086095,           0.0086793,           0.0094402,            0.011684,            0.011684,            0.011684
                  23,             0.13048,            0.022965,            0.014351,             0.41968,             0.61017,             0.45586,             0.18933,            0.081843,           0.0090201,           0.0090746,            0.011288,            0.011288,            0.011288
                  24,             0.12635,            0.021622,            0.014619,             0.38045,             0.49161,             0.41973,             0.19866,            0.084115,           0.0083008,           0.0090431,            0.010892,            0.010892,            0.010892
                  25,             0.11567,            0.020156,            0.013801,              0.4842,             0.48295,             0.40767,             0.18529,            0.091777,           0.0088145,            0.009284,            0.010496,            0.010496,            0.010496
                  26,             0.12105,            0.022045,            0.014342,             0.42612,             0.57315,              0.4461,             0.24239,            0.078319,           0.0083846,            0.008971,              0.0101,              0.0101,              0.0101
                  27,             0.11986,            0.020885,             0.01435,              0.4357,             0.49018,             0.45488,             0.25669,            0.078717,           0.0087926,           0.0090557,            0.009704,            0.009704,            0.009704
                  28,             0.12283,             0.02245,            0.014456,             0.35343,             0.45805,              0.3686,             0.20033,            0.086813,            0.008373,           0.0094746,            0.009308,            0.009308,            0.009308
                  29,             0.13211,            0.021849,            0.014239,             0.40712,             0.39972,             0.43052,             0.22829,            0.087937,           0.0082209,           0.0091656,            0.008912,            0.008912,            0.008912
                  30,             0.11621,            0.020554,            0.014441,             0.37573,             0.53773,             0.41618,             0.21553,            0.086335,           0.0081179,           0.0091187,            0.008516,            0.008516,            0.008516
                  31,              0.1206,            0.020389,            0.014217,             0.47135,             0.51495,             0.48233,             0.26752,            0.088506,            0.007505,           0.0090981,             0.00812,             0.00812,             0.00812
                  32,              0.1083,            0.019863,            0.012661,             0.43735,             0.50777,             0.42557,             0.22993,            0.085729,           0.0075109,           0.0092131,            0.007724,            0.007724,            0.007724
                  33,             0.10095,            0.018924,             0.01363,             0.43159,             0.53261,             0.46042,             0.25385,            0.079144,           0.0077096,           0.0086517,            0.007328,            0.007328,            0.007328
                  34,             0.11347,            0.020889,            0.014436,             0.47906,             0.49428,             0.52288,             0.30467,            0.078709,           0.0075063,           0.0083124,            0.006932,            0.006932,            0.006932
                  35,              0.1046,            0.019187,            0.013572,             0.48137,             0.56966,             0.50115,              0.2912,            0.074317,            0.007598,           0.0082323,            0.006536,            0.006536,            0.006536
                  36,            0.098941,            0.019074,            0.013878,             0.47475,             0.66195,             0.52743,             0.29032,            0.073218,           0.0075566,            0.008234,             0.00614,             0.00614,             0.00614
                  37,             0.10336,             0.01946,            0.014276,             0.48451,             0.58802,             0.53636,             0.30455,            0.073512,           0.0071772,           0.0083204,            0.005744,            0.005744,            0.005744
                  38,            0.099805,            0.018341,            0.013997,             0.50537,             0.60591,             0.56659,             0.35243,            0.074194,           0.0069668,           0.0083805,            0.005348,            0.005348,            0.005348
                  39,             0.10661,            0.019158,            0.014008,             0.53403,             0.61473,             0.60834,             0.37042,            0.069493,           0.0068616,           0.0080824,            0.004952,            0.004952,            0.004952
                  40,            0.093959,            0.017206,            0.013493,             0.55621,             0.65209,             0.60658,              0.3715,            0.073424,           0.0068612,           0.0079737,            0.004556,            0.004556,            0.004556
                  41,             0.10442,            0.019063,            0.013019,             0.54694,             0.62133,             0.58185,             0.35976,            0.071818,           0.0068752,           0.0081202,             0.00416,             0.00416,             0.00416
                  42,             0.09078,            0.017419,            0.012847,             0.52698,             0.62578,             0.60293,             0.37672,            0.069988,            0.006819,            0.008143,            0.003764,            0.003764,            0.003764
                  43,            0.099473,             0.01839,            0.013385,             0.51509,             0.58426,             0.57387,             0.36894,            0.066798,           0.0069658,           0.0081087,            0.003368,            0.003368,            0.003368
                  44,            0.091665,            0.018431,             0.01335,             0.54716,             0.58323,             0.57062,             0.35313,            0.071473,           0.0070109,           0.0080486,            0.002972,            0.002972,            0.002972
                  45,            0.091596,            0.018406,            0.012427,             0.59349,             0.58741,             0.59593,             0.36562,            0.065999,           0.0069578,            0.007758,            0.002576,            0.002576,            0.002576
                  46,            0.094547,            0.017543,            0.012653,             0.60865,             0.64686,             0.63506,             0.39059,            0.063061,           0.0068249,           0.0076275,             0.00218,             0.00218,             0.00218
                  47,             0.09025,            0.018325,            0.012172,             0.61927,             0.64239,             0.64649,             0.40195,            0.061537,           0.0067286,           0.0075285,            0.001784,            0.001784,            0.001784
                  48,             0.08397,            0.016354,             0.01306,             0.57998,             0.61363,             0.63023,             0.40267,            0.063249,           0.0068332,           0.0075474,            0.001388,            0.001388,            0.001388
                  49,            0.090657,            0.017758,            0.012938,             0.58602,             0.59016,             0.62568,             0.39598,            0.063097,           0.0069109,           0.0076012,            0.000992,            0.000992,            0.000992
