               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.32547,            0.025665,            0.021099,            0.003019,             0.81825,            0.012367,           0.0031013,             0.15445,            0.016138,            0.013732,             0.07746,             0.00046,             0.00046
                   1,             0.25467,             0.02698,             0.02074,           0.0032338,             0.93288,            0.019785,           0.0051983,             0.12347,            0.015239,            0.013501,            0.053921,          0.00092139,          0.00092139
                   2,             0.20219,            0.027005,            0.018274,           0.0032831,             0.98246,            0.041053,            0.012703,             0.10138,            0.013935,            0.012926,            0.030364,           0.0013638,           0.0013638
                   3,             0.18373,            0.028866,            0.018797,           0.0033518,                   1,             0.13498,            0.044074,             0.08312,            0.012621,            0.012413,           0.0067871,           0.0017871,           0.0017871
                   4,             0.17008,            0.027608,            0.017346,           0.0032881,                   1,             0.30513,             0.14447,             0.07538,            0.011414,            0.011878,           0.0018416,           0.0018416,           0.0018416
                   5,               0.149,            0.025747,            0.017354,            0.027847,                   1,             0.49997,             0.22107,            0.077294,           0.0097218,             0.01147,           0.0018416,           0.0018416,           0.0018416
                   6,              0.1441,            0.025284,            0.016408,              0.3431,             0.63671,             0.44601,             0.27285,            0.067881,           0.0090158,            0.011113,            0.001802,            0.001802,            0.001802
                   7,             0.14238,            0.022203,            0.016763,             0.47027,             0.59967,              0.4742,             0.28721,             0.06506,           0.0083116,            0.010839,           0.0017624,           0.0017624,           0.0017624
                   8,              0.1314,            0.021737,            0.017052,             0.35961,             0.61295,               0.525,              0.3265,            0.060089,           0.0077676,            0.010683,           0.0017228,           0.0017228,           0.0017228
                   9,             0.12066,            0.021545,            0.016296,             0.41586,             0.56975,             0.51918,             0.29316,            0.061877,           0.0073305,            0.010471,           0.0016832,           0.0016832,           0.0016832
                  10,             0.11867,            0.020524,             0.01542,             0.45129,              0.5498,             0.50735,             0.30852,            0.061838,           0.0067804,            0.010454,           0.0016436,           0.0016436,           0.0016436
                  11,             0.11069,            0.019953,             0.01626,             0.46142,              0.6098,             0.52606,             0.32496,            0.060836,           0.0064209,            0.010355,            0.001604,            0.001604,            0.001604
                  12,             0.11197,            0.019666,            0.015634,             0.38906,             0.59068,             0.53221,             0.35587,            0.058298,           0.0061411,            0.010266,           0.0015644,           0.0015644,           0.0015644
                  13,             0.11374,            0.018912,            0.015959,             0.39409,             0.62113,             0.54831,              0.3631,             0.05986,           0.0058979,            0.010176,           0.0015248,           0.0015248,           0.0015248
                  14,             0.10587,            0.018088,            0.015487,             0.36923,             0.66557,             0.53394,             0.37192,            0.060101,           0.0057973,             0.01014,           0.0014852,           0.0014852,           0.0014852
                  15,             0.10424,            0.017413,            0.015434,             0.33917,             0.71288,              0.5217,             0.34435,            0.058068,            0.005614,            0.010101,           0.0014456,           0.0014456,           0.0014456
                  16,             0.10681,            0.018069,            0.015789,             0.35837,             0.63029,              0.5003,             0.31278,            0.061802,           0.0054405,            0.010089,            0.001406,            0.001406,            0.001406
                  17,             0.10751,            0.017935,             0.01537,             0.38007,             0.64941,             0.52099,             0.35649,            0.056013,           0.0054022,             0.01004,           0.0013664,           0.0013664,           0.0013664
                  18,             0.10376,            0.017448,            0.015393,             0.39261,             0.75015,             0.55436,             0.39862,            0.056192,           0.0053238,           0.0099421,           0.0013268,           0.0013268,           0.0013268
                  19,             0.10212,            0.016679,            0.014796,             0.40437,             0.70696,             0.57642,             0.40977,            0.056652,           0.0052804,           0.0098614,           0.0012872,           0.0012872,           0.0012872
                  20,             0.10364,            0.016543,            0.015238,             0.42991,             0.75538,             0.58686,             0.42532,            0.054718,           0.0051207,           0.0098476,           0.0012476,           0.0012476,           0.0012476
                  21,             0.10416,            0.016714,            0.014696,             0.42439,             0.76001,             0.59515,             0.42345,            0.054437,           0.0050605,           0.0098225,            0.001208,            0.001208,            0.001208
                  22,            0.093203,             0.01672,            0.014728,             0.42047,             0.73548,             0.58163,             0.41186,            0.056972,           0.0050139,            0.009771,           0.0011684,           0.0011684,           0.0011684
                  23,            0.093411,            0.017033,            0.014591,             0.43792,             0.70256,             0.57573,             0.40021,            0.056956,           0.0049923,            0.009712,           0.0011288,           0.0011288,           0.0011288
                  24,            0.091958,            0.015818,            0.015002,             0.45647,              0.6639,             0.58882,              0.4018,            0.056737,           0.0048767,           0.0096531,           0.0010892,           0.0010892,           0.0010892
