               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10584,            0.024684,            0.060068,           0.0030361,             0.90912,            0.019092,           0.0050829,            0.048363,            0.013495,            0.037402,             0.07815,             0.00115,             0.00115
                   1,             0.07737,            0.024474,            0.052386,             0.16787,             0.31838,             0.15723,            0.055081,            0.034876,            0.010904,            0.029143,            0.055303,           0.0023035,           0.0023035
                   2,            0.060679,            0.021802,            0.039696,              0.3637,             0.41029,              0.4066,             0.15756,            0.033003,           0.0082613,            0.024798,            0.032409,           0.0034094,           0.0034094
                   3,            0.058476,            0.019858,            0.036364,             0.50695,             0.68302,             0.62382,             0.26283,            0.032856,           0.0066507,             0.02058,           0.0094678,           0.0044678,           0.0044678
                   4,            0.057448,            0.017853,            0.028963,             0.48349,              0.6474,             0.54104,             0.26518,            0.035236,           0.0052977,             0.01894,            0.004604,            0.004604,            0.004604
                   5,            0.052151,            0.016246,            0.031261,             0.53051,             0.59204,             0.60763,             0.28681,            0.029649,            0.005129,            0.017414,            0.004604,            0.004604,            0.004604
                   6,            0.053472,            0.015963,            0.022127,             0.72291,             0.69469,              0.7616,             0.43402,            0.028145,           0.0051676,            0.015336,            0.004505,            0.004505,            0.004505
                   7,            0.051633,            0.014527,             0.01846,             0.71034,             0.75441,             0.77527,             0.51539,            0.025147,           0.0048865,            0.014573,            0.004406,            0.004406,            0.004406
                   8,            0.050461,            0.014489,            0.017538,              0.6561,             0.73137,             0.74481,             0.41037,            0.026893,           0.0048599,            0.018054,            0.004307,            0.004307,            0.004307
                   9,            0.048047,            0.014705,            0.018498,             0.94206,             0.62479,             0.81734,             0.46896,            0.024649,           0.0050802,            0.017225,            0.004208,            0.004208,            0.004208
                  10,            0.045621,             0.01483,            0.014867,             0.75755,             0.57424,             0.65929,             0.36309,             0.02734,           0.0054844,            0.019269,            0.004109,            0.004109,            0.004109
                  11,            0.044326,            0.014174,            0.014981,             0.85801,              0.7063,             0.80458,              0.4755,            0.024202,           0.0049682,            0.019109,             0.00401,             0.00401,             0.00401
                  12,            0.044419,            0.014301,            0.015781,             0.77058,             0.67729,             0.77842,             0.50125,            0.025419,           0.0044596,            0.018998,            0.003911,            0.003911,            0.003911
                  13,            0.043872,            0.014072,             0.01587,             0.88752,             0.68892,             0.84212,             0.52782,            0.023534,           0.0044512,             0.01753,            0.003812,            0.003812,            0.003812
                  14,            0.044271,            0.013171,            0.011297,             0.64872,             0.77222,             0.69379,             0.35533,            0.026652,           0.0044618,            0.016839,            0.003713,            0.003713,            0.003713
                  15,            0.042609,            0.013053,            0.012363,             0.79298,             0.77406,             0.82664,             0.53695,            0.021796,           0.0047285,            0.016637,            0.003614,            0.003614,            0.003614
