               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.33129,            0.025432,            0.042153,           0.0029456,             0.79912,            0.011533,           0.0029323,             0.16322,            0.016153,            0.027349,             0.07723,             0.00023,             0.00023
                   1,             0.27612,            0.026242,            0.041326,           0.0029341,             0.82288,            0.012277,           0.0030831,             0.14387,            0.015341,             0.02682,            0.053461,          0.00046069,          0.00046069
                   2,             0.22472,             0.02634,            0.036603,           0.0031471,             0.94579,            0.019801,           0.0055173,             0.11688,            0.014906,            0.025816,            0.029682,          0.00068188,          0.00068188
                   3,             0.20689,            0.028771,            0.037374,           0.0032066,             0.98246,            0.042164,            0.013536,             0.10284,            0.013801,              0.0245,           0.0058936,          0.00089357,          0.00089357
                   4,             0.19737,            0.028255,            0.034865,           0.0032069,                   1,            0.077779,            0.024403,            0.089611,            0.013267,            0.023623,           0.0009208,           0.0009208,           0.0009208
                   5,             0.17046,            0.027649,            0.034523,           0.0032459,                   1,             0.15848,            0.064638,            0.079066,             0.01238,            0.022733,           0.0009208,           0.0009208,           0.0009208
                   6,             0.16538,            0.028076,             0.03259,           0.0081373,                   1,              0.3083,             0.12733,             0.07204,            0.011545,             0.02187,            0.000901,            0.000901,            0.000901
                   7,             0.15727,            0.025483,            0.033653,           0.0070501,                   1,             0.43689,              0.1985,            0.067494,            0.010891,            0.021212,           0.0008812,           0.0008812,           0.0008812
                   8,             0.14524,            0.025387,            0.033519,             0.21662,             0.85371,             0.52717,             0.26967,            0.064378,            0.010099,            0.020445,           0.0008614,           0.0008614,           0.0008614
                   9,             0.13574,            0.025434,            0.031725,             0.67913,             0.49396,             0.54506,             0.31029,            0.063871,           0.0094748,            0.020027,           0.0008416,           0.0008416,           0.0008416
                  10,             0.12887,            0.024162,            0.029419,             0.75197,             0.47487,             0.58468,             0.34623,            0.062442,           0.0089394,            0.019884,           0.0008218,           0.0008218,           0.0008218
                  11,             0.12016,            0.023523,            0.030788,             0.73286,             0.47947,             0.60052,             0.38856,            0.060059,           0.0085366,            0.019706,            0.000802,            0.000802,            0.000802
                  12,             0.12108,            0.022731,            0.030225,              0.6507,             0.55498,             0.61632,             0.41637,            0.058412,           0.0079491,            0.019441,           0.0007822,           0.0007822,           0.0007822
                  13,             0.11867,            0.021835,            0.031134,             0.61008,             0.59786,             0.62763,              0.4114,            0.058788,           0.0074474,            0.019104,           0.0007624,           0.0007624,           0.0007624
                  14,              0.1139,            0.020747,            0.029269,             0.55553,             0.57411,             0.61405,             0.39193,            0.060359,            0.007173,            0.018988,           0.0007426,           0.0007426,           0.0007426
                  15,             0.11173,            0.019974,            0.028808,             0.43453,             0.55961,             0.59842,              0.3997,            0.058243,           0.0069991,            0.018868,           0.0007228,           0.0007228,           0.0007228
                  16,              0.1155,             0.02048,            0.030382,             0.43754,              0.5886,             0.60707,             0.39353,             0.05952,           0.0067976,             0.01868,            0.000703,            0.000703,            0.000703
                  17,             0.11379,            0.020154,            0.029147,             0.48296,             0.60151,             0.61384,             0.42736,            0.058047,           0.0066496,            0.018626,           0.0006832,           0.0006832,           0.0006832
                  18,              0.1106,            0.019615,            0.029249,             0.50176,             0.62271,             0.63406,             0.44572,            0.057374,           0.0065201,            0.018583,           0.0006634,           0.0006634,           0.0006634
