               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              0.1891,            0.018062,            0.057609,           0.0031819,                   1,            0.049503,            0.015828,            0.071829,            0.010093,            0.033062,              0.0816,              0.0046,              0.0046
                   1,             0.12467,            0.017352,            0.047913,             0.48133,             0.13784,             0.44712,             0.21034,            0.068994,           0.0065011,            0.026498,            0.062214,           0.0092139,           0.0092139
                   2,             0.11355,            0.014228,            0.039468,             0.46591,             0.36859,              0.3764,             0.14795,            0.082847,           0.0057594,            0.025045,            0.042638,            0.013638,            0.013638
                   3,              0.1224,            0.014524,            0.040688,             0.67504,              0.2801,             0.34662,             0.11055,            0.081714,           0.0047392,            0.025741,            0.022871,            0.017871,            0.017871
                   4,             0.11992,            0.013908,            0.033531,             0.51496,            0.054571,             0.15044,            0.055158,             0.11058,           0.0042774,            0.028864,            0.018416,            0.018416,            0.018416
                   5,             0.10983,            0.013264,            0.035635,             0.63098,             0.17331,             0.25351,             0.10966,            0.090002,           0.0046065,            0.030125,            0.018416,            0.018416,            0.018416
                   6,             0.11749,            0.013333,            0.032576,             0.22821,             0.22148,             0.13069,            0.059711,            0.091861,           0.0065249,            0.025172,             0.01802,             0.01802,             0.01802
                   7,             0.12063,            0.012239,            0.031639,              0.2195,             0.28029,             0.19474,            0.056798,            0.085549,           0.0070031,            0.027224,            0.017624,            0.017624,            0.017624
                   8,             0.11388,             0.01225,            0.034598,             0.35107,             0.39455,             0.27841,             0.11537,            0.077742,            0.006301,            0.028245,            0.017228,            0.017228,            0.017228
                   9,             0.11449,            0.012794,            0.031694,              0.2891,             0.15025,             0.15271,            0.042685,            0.078261,            0.008949,            0.037218,            0.016832,            0.016832,            0.016832
                  10,             0.11119,            0.013099,            0.031732,             0.77072,             0.12037,             0.10838,            0.030487,            0.091497,           0.0088099,            0.033483,            0.016436,            0.016436,            0.016436
                  11,             0.10379,            0.012979,            0.035574,             0.11643,             0.14124,            0.047329,            0.016406,              0.1006,            0.010948,            0.038581,             0.01604,             0.01604,             0.01604
                  12,             0.10462,            0.012953,            0.032367,            0.046836,            0.094404,            0.051277,            0.015374,             0.10571,           0.0069141,            0.036615,            0.015644,            0.015644,            0.015644
                  13,             0.10696,            0.012906,            0.033478,             0.10462,             0.15419,            0.087803,            0.030631,            0.084713,           0.0055823,            0.033266,            0.015248,            0.015248,            0.015248
                  14,             0.10879,            0.012082,            0.030555,             0.31889,             0.14204,              0.1686,            0.070984,            0.085289,           0.0066955,            0.035183,            0.014852,            0.014852,            0.014852
                  15,             0.10289,            0.011837,            0.027998,              0.3679,             0.25583,             0.28554,             0.12679,            0.076567,           0.0053359,             0.02414,            0.014456,            0.014456,            0.014456
                  16,             0.10317,             0.01235,            0.031671,              0.3494,             0.34918,             0.30479,             0.12722,            0.063404,           0.0056105,            0.022239,             0.01406,             0.01406,             0.01406
                  17,             0.10272,            0.012097,            0.027098,             0.26321,             0.37351,             0.28546,             0.11904,            0.068698,           0.0059672,            0.041255,            0.013664,            0.013664,            0.013664
                  18,             0.10144,             0.01235,            0.022968,             0.31861,             0.40615,              0.2856,             0.11965,            0.063068,           0.0054055,            0.037055,            0.013268,            0.013268,            0.013268
                  19,             0.10365,            0.011767,            0.025553,              0.2612,             0.37448,             0.28976,             0.12529,            0.062547,           0.0048063,            0.030588,            0.012872,            0.012872,            0.012872
                  20,             0.10067,            0.011843,            0.025857,             0.57155,             0.27679,             0.31937,             0.10024,            0.074428,            0.004841,            0.032201,            0.012476,            0.012476,            0.012476
                  21,             0.10441,            0.011767,             0.02713,             0.58171,             0.35318,             0.39092,             0.17268,            0.069038,           0.0044457,            0.026676,             0.01208,             0.01208,             0.01208
                  22,            0.096394,            0.012017,             0.02234,             0.55985,              0.4611,             0.51848,             0.25243,            0.058366,           0.0043961,            0.024629,            0.011684,            0.011684,            0.011684
                  23,            0.093465,            0.012131,            0.021936,             0.65522,              0.6338,             0.64522,             0.31775,             0.05521,           0.0042582,            0.019363,            0.011288,            0.011288,            0.011288
                  24,             0.09053,            0.011357,            0.020827,             0.54779,             0.47897,             0.46896,             0.21992,            0.059878,           0.0042301,            0.026123,            0.010892,            0.010892,            0.010892
                  25,            0.086266,            0.010788,            0.017874,             0.58593,             0.47361,             0.54013,             0.25492,            0.056714,           0.0042819,            0.022105,            0.010496,            0.010496,            0.010496
                  26,            0.084067,            0.011479,            0.020243,             0.55053,             0.49274,             0.55976,             0.28111,            0.053885,           0.0042023,            0.023363,              0.0101,              0.0101,              0.0101
                  27,            0.085572,            0.011016,            0.018646,             0.50475,              0.5438,             0.54602,              0.2693,            0.052661,           0.0045207,            0.022002,            0.009704,            0.009704,            0.009704
                  28,            0.091054,            0.011965,            0.022472,             0.71009,             0.46681,             0.55487,              0.2533,            0.054305,           0.0042941,            0.019076,            0.009308,            0.009308,            0.009308
                  29,            0.093994,            0.011588,            0.022426,              0.4467,             0.45368,             0.40398,             0.20526,            0.060568,           0.0044431,            0.027603,            0.008912,            0.008912,            0.008912
                  30,            0.084304,             0.01112,            0.018187,             0.49563,             0.45124,             0.45662,              0.2457,            0.054039,           0.0044156,            0.029304,            0.008516,            0.008516,            0.008516
                  31,             0.08703,            0.011055,            0.018411,             0.60712,             0.57097,             0.53699,             0.27171,            0.052612,           0.0042071,            0.022531,             0.00812,             0.00812,             0.00812
                  32,            0.076286,            0.010757,            0.015408,             0.52115,              0.6045,             0.61322,              0.3774,            0.050847,           0.0041469,            0.022909,            0.007724,            0.007724,            0.007724
                  33,            0.073314,            0.010328,            0.016303,             0.55647,             0.64745,             0.60625,              0.3486,            0.052024,            0.003959,            0.020515,            0.007328,            0.007328,            0.007328
                  34,            0.083821,             0.01134,            0.018642,             0.57851,             0.54732,             0.57758,             0.30501,            0.055013,           0.0040393,            0.021535,            0.006932,            0.006932,            0.006932
                  35,            0.075096,            0.010565,            0.015073,             0.63851,             0.56755,             0.59843,             0.32089,             0.05293,            0.004219,            0.019211,            0.006536,            0.006536,            0.006536
                  36,            0.070997,            0.010524,            0.014049,             0.64278,             0.46689,             0.52855,             0.26874,            0.055164,           0.0042251,            0.021356,             0.00614,             0.00614,             0.00614
                  37,            0.076616,             0.01063,             0.01513,             0.70416,             0.49404,             0.58239,             0.31326,             0.05516,           0.0039513,            0.025257,            0.005744,            0.005744,            0.005744
                  38,            0.073316,            0.010179,            0.015457,             0.55515,              0.5881,             0.57073,             0.32832,            0.052874,           0.0039738,            0.028009,            0.005348,            0.005348,            0.005348
                  39,            0.078091,            0.010642,            0.012731,             0.55622,             0.64309,             0.58689,             0.33735,            0.052267,           0.0039524,            0.026672,            0.004952,            0.004952,            0.004952
                  40,            0.069912,           0.0095281,            0.012728,             0.65685,             0.61313,             0.62708,             0.35178,            0.052652,           0.0038691,            0.028121,            0.004556,            0.004556,            0.004556
                  41,            0.076085,            0.010404,            0.012056,             0.69999,             0.58143,             0.62818,             0.35165,            0.052319,           0.0038313,            0.026544,             0.00416,             0.00416,             0.00416
                  42,            0.068854,           0.0097862,            0.012431,             0.56188,              0.5709,             0.60457,             0.35132,            0.050285,           0.0039304,            0.023558,            0.003764,            0.003764,            0.003764
                  43,            0.070625,            0.010229,            0.013084,              0.6073,             0.54456,             0.58458,             0.34818,            0.050965,            0.003977,            0.025019,            0.003368,            0.003368,            0.003368
                  44,            0.068313,            0.010234,            0.016655,              0.6899,             0.66189,             0.69629,             0.41417,            0.047779,           0.0038683,            0.022629,            0.002972,            0.002972,            0.002972
                  45,             0.06744,            0.010207,            0.012288,             0.70276,             0.65938,             0.72459,             0.40826,            0.047693,           0.0040059,            0.025627,            0.002576,            0.002576,            0.002576
                  46,            0.071608,            0.009741,            0.013808,             0.65265,             0.68646,             0.73085,             0.42889,             0.04691,           0.0039396,            0.026613,             0.00218,             0.00218,             0.00218
                  47,            0.067954,            0.010146,            0.010462,             0.70635,              0.6782,             0.73705,             0.41938,            0.047654,           0.0038745,            0.024286,            0.001784,            0.001784,            0.001784
                  48,            0.062518,           0.0092729,           0.0092387,             0.74982,             0.65782,             0.73411,             0.43195,              0.0449,           0.0039129,            0.022706,            0.001388,            0.001388,            0.001388
                  49,            0.067898,           0.0097106,            0.010157,             0.74464,             0.68157,              0.7272,              0.4282,            0.046106,           0.0039377,            0.022943,            0.000992,            0.000992,            0.000992
