               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11149,            0.031816,            0.021077,           0.0030358,             0.85796,            0.011527,           0.0030718,            0.056168,            0.017504,            0.013634,             0.07723,             0.00023,             0.00023
                   1,            0.094524,            0.030331,            0.020507,           0.0030534,             0.90449,            0.015414,           0.0037703,            0.049684,              0.0151,            0.013293,            0.053461,          0.00046069,          0.00046069
                   2,             0.07693,            0.029547,            0.018109,           0.0031554,             0.96333,            0.038424,            0.011285,            0.040522,            0.014075,            0.012693,            0.029682,          0.00068188,          0.00068188
                   3,            0.070825,            0.031894,            0.018229,             0.14719,             0.13302,             0.14115,            0.050153,            0.035608,             0.01264,            0.011944,           0.0058936,          0.00089357,          0.00089357
                   4,            0.066916,            0.030328,            0.016726,             0.61702,             0.11695,             0.32604,             0.13325,            0.031114,            0.011426,             0.01112,           0.0009208,           0.0009208,           0.0009208
                   5,            0.057814,            0.027807,            0.016704,             0.41696,             0.51807,             0.54156,             0.27377,            0.027521,            0.010203,            0.010487,           0.0009208,           0.0009208,           0.0009208
                   6,            0.056432,            0.025946,            0.015433,             0.69398,             0.53145,              0.5775,             0.32338,            0.025025,           0.0090641,           0.0098642,            0.000901,            0.000901,            0.000901
                   7,            0.054245,            0.022577,             0.01624,             0.66173,             0.60526,             0.61189,             0.35205,            0.023742,           0.0084434,           0.0096554,           0.0008812,           0.0008812,           0.0008812
                   8,            0.050277,            0.022266,            0.016152,             0.42533,             0.66764,             0.62822,             0.37275,            0.022007,            0.007359,           0.0095152,           0.0008614,           0.0008614,           0.0008614
                   9,            0.045881,            0.021835,            0.015096,             0.43432,             0.62429,             0.63253,             0.37757,            0.021359,           0.0068622,           0.0092571,           0.0008416,           0.0008416,           0.0008416
