               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10085,            0.032329,            0.058283,           0.0031542,             0.96796,            0.053296,            0.013685,            0.042014,            0.015652,            0.034277,              0.0793,              0.0023,              0.0023
                   1,            0.070027,            0.029738,            0.047458,             0.30463,             0.54466,             0.43328,             0.17441,            0.032001,            0.010716,            0.026271,            0.057607,           0.0046069,           0.0046069
                   2,             0.05909,            0.022599,            0.034655,             0.38211,             0.52215,             0.40647,             0.16404,            0.037921,           0.0072563,            0.022731,            0.035819,           0.0068188,           0.0068188
                   3,             0.06229,            0.021613,            0.030382,             0.57336,             0.54267,             0.61721,              0.3359,            0.033888,           0.0070922,            0.018595,            0.013936,           0.0089357,           0.0089357
                   4,             0.06279,            0.019999,            0.024558,             0.33412,             0.43051,             0.27808,             0.12484,            0.035314,           0.0073128,            0.027496,            0.009208,            0.009208,            0.009208
                   5,            0.056968,            0.019698,            0.025075,             0.57307,             0.44251,             0.44201,             0.15973,              0.0356,           0.0072836,             0.02153,            0.009208,            0.009208,            0.009208
                   6,            0.060348,            0.019555,            0.020034,             0.74948,             0.62059,             0.65675,             0.36499,            0.031241,           0.0068578,            0.020044,             0.00901,             0.00901,             0.00901
                   7,            0.058648,            0.018445,            0.018159,             0.54779,             0.72753,             0.64105,              0.3419,            0.027612,           0.0071386,            0.022407,            0.008812,            0.008812,            0.008812
                   8,            0.053413,            0.019032,             0.02153,             0.52267,             0.46922,             0.50074,             0.26021,            0.031123,           0.0083201,            0.027028,            0.008614,            0.008614,            0.008614
                   9,            0.051729,            0.020934,            0.021924,             0.46171,             0.43904,             0.49736,             0.22633,             0.03553,           0.0080642,            0.024977,            0.008416,            0.008416,            0.008416
                  10,            0.049583,            0.020121,             0.01823,             0.46841,             0.46489,             0.42319,             0.18278,            0.034258,           0.0086969,            0.030618,            0.008218,            0.008218,            0.008218
                  11,            0.049092,            0.019461,            0.022279,             0.43301,             0.54561,             0.45371,             0.22593,            0.027594,           0.0083138,            0.031857,             0.00802,             0.00802,             0.00802
                  12,            0.046104,            0.019789,            0.020563,              0.5998,             0.47995,             0.46873,             0.24334,             0.02826,           0.0086235,            0.028224,            0.007822,            0.007822,            0.007822
                  13,            0.046136,            0.019451,            0.021558,             0.58242,             0.45597,             0.50417,             0.27643,            0.027548,           0.0084291,            0.022802,            0.007624,            0.007624,            0.007624
