               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.31104,            0.026179,            0.020969,           0.0031334,             0.88232,              0.0127,           0.0033877,              0.1414,            0.016372,            0.013617,             0.07815,             0.00115,             0.00115
                   1,             0.22182,            0.027919,            0.020162,            0.003331,             0.99537,            0.053973,            0.016448,             0.10205,            0.013894,            0.013128,            0.055303,           0.0023035,           0.0023035
                   2,             0.17819,            0.026484,            0.017146,           0.0032713,                   1,             0.17834,            0.057954,            0.090505,            0.011521,             0.01248,            0.032409,           0.0034094,           0.0034094
                   3,             0.16452,            0.026374,            0.017238,            0.062821,              0.9313,             0.41713,             0.19307,             0.08135,           0.0098008,            0.011491,           0.0094678,           0.0044678,           0.0044678
                   4,             0.16075,            0.024214,            0.015819,             0.60704,             0.38894,             0.39456,             0.20033,            0.077808,           0.0084525,            0.010927,            0.004604,            0.004604,            0.004604
                   5,             0.13785,            0.022662,            0.016812,             0.56009,             0.49262,             0.45554,             0.24076,            0.073521,           0.0074372,            0.010827,            0.004604,            0.004604,            0.004604
                   6,             0.14014,            0.022444,             0.01609,             0.45046,             0.50892,             0.46838,             0.26473,            0.071491,           0.0069911,             0.01054,            0.004505,            0.004505,            0.004505
                   7,             0.12964,            0.020008,            0.016352,             0.45162,             0.57601,             0.47849,             0.28937,             0.06874,           0.0066683,            0.010224,            0.004406,            0.004406,            0.004406
                   8,             0.12749,            0.019708,            0.016661,             0.45504,             0.64354,             0.52939,             0.34027,            0.062861,           0.0065163,            0.010207,            0.004307,            0.004307,            0.004307
                   9,             0.12174,            0.019471,            0.015974,             0.39551,             0.71103,             0.51093,             0.32137,            0.064807,           0.0060087,            0.010138,            0.004208,            0.004208,            0.004208
                  10,             0.11665,            0.018703,            0.015058,             0.35911,             0.68145,             0.51498,             0.30911,            0.064192,           0.0055197,           0.0099855,            0.004109,            0.004109,            0.004109
                  11,             0.10972,            0.018167,            0.016279,             0.34436,             0.64058,             0.47325,              0.3131,            0.063755,           0.0053927,            0.010108,             0.00401,             0.00401,             0.00401
                  12,             0.10971,            0.017713,            0.015536,             0.34061,             0.66477,             0.49578,             0.34621,            0.056992,           0.0054787,            0.010079,            0.003911,            0.003911,            0.003911
                  13,             0.10987,            0.017513,            0.016019,               0.358,             0.63578,             0.45508,             0.29433,            0.061223,           0.0054576,           0.0099884,            0.003812,            0.003812,            0.003812
                  14,             0.10599,            0.016464,            0.015267,             0.39109,             0.54888,             0.47494,             0.32628,            0.058457,           0.0053849,            0.010046,            0.003713,            0.003713,            0.003713
                  15,            0.099531,            0.015701,            0.015238,             0.45686,             0.64223,             0.52912,             0.35859,            0.057388,           0.0052272,           0.0099306,            0.003614,            0.003614,            0.003614
                  16,             0.10386,            0.016354,            0.015581,             0.47606,              0.6845,             0.55619,             0.37792,            0.054245,           0.0051887,           0.0097818,            0.003515,            0.003515,            0.003515
                  17,             0.10266,            0.016282,            0.015116,             0.43035,             0.68955,             0.53058,             0.35888,            0.057654,            0.005146,            0.009783,            0.003416,            0.003416,            0.003416
                  18,              0.1022,            0.015878,            0.015331,             0.46275,             0.64654,             0.57713,             0.40572,            0.056486,           0.0049052,           0.0097378,            0.003317,            0.003317,            0.003317
                  19,            0.099351,            0.015062,            0.014785,             0.47543,             0.72421,             0.60281,             0.42288,            0.050659,           0.0048451,            0.009672,            0.003218,            0.003218,            0.003218
                  20,            0.098711,            0.014834,            0.015023,             0.48262,             0.64487,             0.60525,             0.41802,            0.050814,           0.0048025,           0.0095541,            0.003119,            0.003119,            0.003119
                  21,             0.10086,            0.015112,              0.0146,              0.4985,               0.652,             0.61789,             0.42928,            0.053031,           0.0047379,           0.0095221,             0.00302,             0.00302,             0.00302
                  22,            0.090228,            0.015115,            0.014649,             0.51918,             0.64776,             0.61552,              0.3965,            0.058529,           0.0045508,           0.0094643,            0.002921,            0.002921,            0.002921
                  23,            0.089625,             0.01545,            0.014447,             0.47317,             0.68468,             0.61316,             0.43322,            0.052548,           0.0044195,           0.0093264,            0.002822,            0.002822,            0.002822
                  24,            0.089338,            0.014195,            0.014757,             0.48373,             0.75701,             0.66677,             0.44577,              0.0539,           0.0042871,           0.0092251,            0.002723,            0.002723,            0.002723
