               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.20702,            0.033761,            0.020847,           0.0030625,             0.86941,            0.014842,           0.0044327,            0.092228,            0.018614,             0.01353,             0.07815,             0.00115,             0.00115
                   1,             0.14645,            0.034269,            0.019697,           0.0033717,                   1,             0.13184,            0.039788,            0.066264,            0.015365,            0.012803,            0.055303,           0.0023035,           0.0023035
                   2,             0.11522,            0.031048,            0.016431,             0.23741,             0.85247,             0.46755,             0.19846,            0.059958,            0.011724,            0.011997,            0.032409,           0.0034094,           0.0034094
                   3,             0.10863,            0.029462,            0.016721,             0.56745,             0.50886,             0.38779,             0.19598,            0.060953,            0.009557,            0.010967,           0.0094678,           0.0044678,           0.0044678
                   4,             0.10939,            0.025772,            0.015146,             0.55839,             0.46216,             0.35781,             0.16338,            0.060277,           0.0080279,            0.010554,            0.004604,            0.004604,            0.004604
                   5,            0.094033,            0.023451,            0.016609,             0.29317,             0.51271,              0.4325,             0.25048,            0.056936,            0.007364,             0.01041,            0.004604,            0.004604,            0.004604
                   6,            0.093193,            0.023252,            0.015294,             0.42518,             0.61308,             0.58307,             0.33657,            0.045882,           0.0073294,           0.0098946,            0.004505,            0.004505,            0.004505
                   7,            0.089121,             0.02105,             0.01577,             0.48424,             0.61858,             0.61554,             0.37824,            0.041367,           0.0070639,           0.0096926,            0.004406,            0.004406,            0.004406
                   8,            0.087202,            0.020913,            0.016122,             0.49189,             0.60324,             0.63331,             0.40462,            0.040671,           0.0069315,            0.009688,            0.004307,            0.004307,            0.004307
                   9,             0.08053,            0.020922,             0.01529,             0.50184,              0.5641,             0.54671,             0.29107,            0.048874,           0.0065716,           0.0095404,            0.004208,            0.004208,            0.004208
                  10,            0.078123,            0.020522,            0.014288,             0.51781,             0.66898,              0.6343,             0.39817,             0.04394,           0.0062891,           0.0094643,            0.004109,            0.004109,            0.004109
                  11,            0.073273,            0.019603,            0.015416,             0.52987,             0.61954,             0.65487,             0.39568,            0.052234,           0.0062085,           0.0094408,             0.00401,             0.00401,             0.00401
                  12,            0.073814,            0.019592,            0.014829,             0.50426,             0.61187,             0.61989,             0.42512,            0.042573,            0.006134,           0.0093973,            0.003911,            0.003911,            0.003911
                  13,            0.072477,            0.019473,            0.015154,             0.49902,             0.67376,             0.63243,              0.4196,            0.036948,           0.0058315,             0.00951,            0.003812,            0.003812,            0.003812
                  14,            0.070101,            0.017841,            0.014347,             0.51134,             0.66477,             0.60413,             0.40396,            0.041233,           0.0059814,           0.0094969,            0.003713,            0.003713,            0.003713
                  15,            0.067959,            0.017303,            0.014317,             0.49849,             0.63884,             0.57626,             0.33467,            0.044943,           0.0061937,           0.0094614,            0.003614,            0.003614,            0.003614
                  16,            0.069745,            0.017999,            0.014866,             0.52267,             0.66172,             0.61718,             0.34293,            0.047229,           0.0060332,           0.0092222,            0.003515,            0.003515,            0.003515
                  17,            0.069152,            0.018079,            0.014226,              0.6016,             0.65789,             0.62882,             0.43447,            0.039173,           0.0061032,           0.0092216,            0.003416,            0.003416,            0.003416
                  18,            0.067906,            0.017423,            0.014551,             0.51176,              0.6926,             0.66224,              0.4202,            0.037571,           0.0059233,           0.0089916,            0.003317,            0.003317,            0.003317
