               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11148,            0.016536,            0.041769,           0.0029677,             0.83884,            0.012193,           0.0032564,            0.056328,            0.010128,            0.026965,             0.07723,             0.00023,             0.00023
                   1,            0.094974,            0.016505,            0.039979,           0.0029331,             0.88537,            0.013844,           0.0034199,            0.050033,           0.0091485,            0.025804,            0.053461,          0.00046069,          0.00046069
                   2,            0.077445,             0.01631,            0.034475,           0.0030873,             0.96333,            0.031974,           0.0088294,            0.040879,           0.0086502,            0.023925,            0.029682,          0.00068188,          0.00068188
                   3,            0.071491,            0.017688,            0.033693,           0.0031239,             0.98246,            0.069803,            0.022701,            0.035647,            0.007986,            0.021806,           0.0058936,          0.00089357,          0.00089357
                   4,            0.067458,            0.017182,            0.029589,             0.13377,             0.23209,             0.19217,            0.078878,            0.031423,           0.0073839,            0.019956,           0.0009208,           0.0009208,           0.0009208
                   5,            0.058262,            0.016446,            0.030731,             0.91191,             0.18056,             0.44134,             0.21457,            0.027291,           0.0067514,            0.018446,           0.0009208,           0.0009208,           0.0009208
                   6,            0.056762,            0.016242,             0.02748,             0.85619,             0.30523,             0.59467,             0.31932,            0.024908,           0.0060765,            0.017341,            0.000901,            0.000901,            0.000901
                   7,            0.053758,            0.014209,             0.02977,             0.58625,             0.49909,             0.65573,             0.37184,             0.02358,           0.0056565,            0.016742,           0.0008812,           0.0008812,           0.0008812
                   8,            0.050088,            0.013911,            0.028665,             0.51274,             0.67489,             0.67661,             0.41894,            0.022328,           0.0051356,            0.015963,           0.0008614,           0.0008614,           0.0008614
                   9,             0.04732,            0.013599,              0.0261,             0.57549,             0.64646,             0.67663,             0.40236,            0.021862,           0.0046536,            0.015152,           0.0008416,           0.0008416,           0.0008416
                  10,            0.044446,            0.012891,            0.023621,             0.60146,             0.67054,             0.68302,             0.39786,            0.022277,            0.004349,            0.014608,           0.0008218,           0.0008218,           0.0008218
                  11,            0.041728,            0.012428,             0.02388,              0.6112,             0.68656,             0.70183,               0.374,            0.022485,           0.0041727,            0.014489,            0.000802,            0.000802,            0.000802
                  12,            0.042349,             0.01228,            0.023136,             0.65813,             0.69266,              0.7359,             0.47415,            0.021232,           0.0040027,            0.014408,           0.0007822,           0.0007822,           0.0007822
                  13,            0.042336,            0.011805,            0.024101,             0.63331,             0.72711,             0.75211,             0.48862,            0.021339,           0.0036916,            0.013839,           0.0007624,           0.0007624,           0.0007624
                  14,            0.040151,            0.011291,            0.020133,             0.64418,             0.70287,             0.73887,             0.46841,            0.021186,           0.0036527,            0.013398,           0.0007426,           0.0007426,           0.0007426
                  15,            0.039978,            0.010809,            0.019319,              0.6504,             0.80654,             0.75467,             0.47118,            0.020778,           0.0035815,            0.013054,           0.0007228,           0.0007228,           0.0007228
                  16,            0.041058,            0.011312,            0.020745,              0.6955,             0.76464,             0.76357,             0.50327,             0.01976,            0.003551,            0.012674,            0.000703,            0.000703,            0.000703
                  17,            0.040662,             0.01121,            0.018363,             0.73191,             0.72335,             0.79262,              0.5332,            0.019644,           0.0035169,            0.012549,           0.0006832,           0.0006832,           0.0006832
                  18,            0.039121,            0.010955,            0.018116,             0.66889,             0.85536,              0.7986,             0.53779,            0.019716,           0.0034762,            0.012403,           0.0006634,           0.0006634,           0.0006634
                  19,            0.039139,             0.01039,             0.01643,             0.74541,             0.76055,             0.80296,             0.55279,            0.019047,            0.003397,            0.011928,           0.0006436,           0.0006436,           0.0006436
                  20,             0.03982,            0.010344,            0.016318,             0.82201,             0.66664,             0.81463,               0.558,            0.019237,           0.0033573,            0.011704,           0.0006238,           0.0006238,           0.0006238
                  21,            0.039957,            0.010508,            0.016486,             0.84337,             0.66695,             0.81909,             0.55548,             0.01944,           0.0032988,              0.0116,            0.000604,            0.000604,            0.000604
                  22,             0.03694,             0.01055,            0.015019,             0.91789,             0.66977,              0.8237,              0.5525,            0.019495,           0.0032651,            0.011555,           0.0005842,           0.0005842,           0.0005842
                  23,             0.03699,            0.010703,            0.014155,             0.92731,             0.67098,             0.82699,             0.56746,            0.019752,           0.0032034,            0.011605,           0.0005644,           0.0005644,           0.0005644
                  24,            0.036283,            0.010064,            0.014653,             0.78591,             0.73844,             0.83169,             0.55874,            0.019769,           0.0031343,             0.01156,           0.0005446,           0.0005446,           0.0005446
                  25,            0.033167,           0.0095137,            0.013048,             0.79128,             0.73844,             0.84209,             0.57385,            0.019549,           0.0031231,            0.011632,           0.0005248,           0.0005248,           0.0005248
                  26,            0.034827,            0.010178,            0.014479,             0.83032,             0.73844,             0.84822,             0.58729,            0.018993,           0.0031435,            0.011557,            0.000505,            0.000505,            0.000505
                  27,            0.034071,           0.0095608,            0.013131,             0.83502,             0.72297,             0.84368,             0.59675,            0.019039,            0.003142,            0.011568,           0.0004852,           0.0004852,           0.0004852
                  28,            0.035688,            0.010375,              0.0126,             0.76535,             0.74266,             0.84365,             0.57642,            0.019352,           0.0030955,             0.01147,           0.0004654,           0.0004654,           0.0004654
                  29,            0.036917,            0.010265,             0.01474,             0.88094,             0.67902,             0.84743,             0.56586,            0.018966,           0.0030571,            0.011213,           0.0004456,           0.0004456,           0.0004456
                  30,            0.034241,           0.0097286,            0.012643,             0.83949,             0.73381,             0.86044,             0.59044,            0.018722,           0.0030538,            0.011025,           0.0004258,           0.0004258,           0.0004258
                  31,            0.036512,           0.0098383,            0.013075,             0.79624,             0.76805,             0.86452,             0.57139,            0.018953,           0.0030528,             0.01091,            0.000406,            0.000406,            0.000406
                  32,            0.031175,            0.009352,            0.011384,             0.78791,             0.81102,             0.86347,             0.60967,            0.018724,           0.0030371,            0.010967,           0.0003862,           0.0003862,           0.0003862
                  33,            0.031742,            0.009204,            0.010946,             0.78093,             0.82176,             0.86285,             0.59785,            0.018618,           0.0030218,            0.011037,           0.0003664,           0.0003664,           0.0003664
                  34,            0.034374,            0.010044,            0.013337,             0.78493,             0.79838,             0.85895,             0.59484,            0.018549,           0.0030286,            0.011283,           0.0003466,           0.0003466,           0.0003466
                  35,            0.032717,           0.0095589,             0.01051,             0.79704,             0.79112,             0.85883,             0.56841,             0.01932,           0.0030561,            0.011362,           0.0003268,           0.0003268,           0.0003268
                  36,            0.031386,           0.0095245,            0.011549,             0.81356,             0.78846,             0.86543,             0.58687,            0.019608,           0.0030449,            0.011272,            0.000307,            0.000307,            0.000307
