               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10586,            0.032214,            0.060072,           0.0030878,              0.9313,            0.020607,           0.0055384,            0.048349,            0.016639,            0.037398,             0.07815,             0.00115,             0.00115
                   1,            0.077479,            0.031167,             0.05238,             0.81753,             0.16077,             0.20456,            0.072619,            0.034906,            0.013074,            0.029004,            0.055303,           0.0023035,           0.0023035
                   2,            0.061077,            0.027023,            0.039714,             0.37017,             0.68923,              0.5274,             0.22038,            0.030745,            0.010613,            0.024809,            0.032409,           0.0034094,           0.0034094
                   3,            0.058813,            0.024395,            0.036792,             0.44219,             0.60067,             0.55682,             0.23906,            0.032277,           0.0073026,            0.021446,           0.0094678,           0.0044678,           0.0044678
                   4,            0.060038,            0.022038,            0.029474,             0.55739,             0.67778,             0.63014,             0.30119,            0.030999,           0.0067081,             0.01886,            0.004604,            0.004604,            0.004604
                   5,            0.051688,            0.020478,            0.030783,             0.56769,             0.65438,             0.69343,             0.35115,             0.02936,            0.006212,            0.016532,            0.004604,            0.004604,            0.004604
                   6,            0.053341,            0.019881,            0.021973,             0.74701,             0.74239,             0.82685,             0.50224,            0.025584,           0.0059969,            0.014642,            0.004505,            0.004505,            0.004505
                   7,            0.051852,            0.018166,            0.019589,             0.68339,             0.61422,             0.69639,             0.44279,            0.026416,           0.0066137,            0.016541,            0.004406,            0.004406,            0.004406
                   8,            0.049199,            0.018274,            0.017177,             0.73888,              0.7688,             0.78444,             0.44036,            0.027245,           0.0064956,            0.014923,            0.004307,            0.004307,            0.004307
                   9,            0.047812,            0.018807,            0.020936,             0.76677,             0.76367,             0.80602,             0.49387,             0.02665,           0.0063412,            0.014664,            0.004208,            0.004208,            0.004208
                  10,             0.04663,            0.018635,            0.014581,             0.59857,             0.67027,             0.63328,             0.32335,            0.031934,           0.0066065,            0.019443,            0.004109,            0.004109,            0.004109
                  11,            0.043309,            0.018248,            0.017277,             0.83157,              0.6688,             0.74496,             0.43959,            0.026397,           0.0063602,            0.020678,             0.00401,             0.00401,             0.00401
                  12,            0.043539,            0.017993,            0.014796,              0.6573,             0.65112,             0.74523,             0.40887,            0.025808,           0.0061598,            0.022753,            0.003911,            0.003911,            0.003911
                  13,            0.042932,              0.0179,            0.017061,             0.71366,             0.62442,             0.76734,             0.44181,            0.024169,           0.0064686,              0.0201,            0.003812,            0.003812,            0.003812
                  14,            0.042259,            0.017007,            0.011228,              0.8499,             0.64082,             0.80827,             0.50368,             0.02256,           0.0062603,            0.018777,            0.003713,            0.003713,            0.003713
                  15,            0.040184,            0.016556,            0.012117,             0.76701,             0.69731,             0.79082,             0.44154,            0.025128,            0.006073,            0.020375,            0.003614,            0.003614,            0.003614
                  16,            0.040448,            0.017463,            0.013186,             0.77023,             0.74129,             0.77287,             0.38403,            0.025059,           0.0061471,            0.020347,            0.003515,            0.003515,            0.003515
                  17,             0.04161,            0.017158,            0.010002,             0.79323,              0.8041,             0.85772,              0.4991,            0.021806,           0.0058511,            0.017473,            0.003416,            0.003416,            0.003416
                  18,            0.039949,            0.017114,            0.011678,              0.7649,             0.82634,             0.83054,             0.54149,            0.020181,           0.0058762,            0.016701,            0.003317,            0.003317,            0.003317
                  19,             0.03835,             0.01588,            0.012202,             0.91827,              0.7336,             0.86814,             0.58273,            0.021288,            0.005706,             0.01536,            0.003218,            0.003218,            0.003218
                  20,            0.038506,            0.015862,            0.009799,             0.84754,             0.85281,             0.89909,             0.57699,            0.020153,           0.0055695,            0.016603,            0.003119,            0.003119,            0.003119
                  21,            0.039457,            0.016408,            0.011294,             0.75646,             0.83578,             0.84637,             0.50884,            0.020455,            0.005847,            0.018121,             0.00302,             0.00302,             0.00302
                  22,            0.035137,            0.016401,           0.0087428,             0.77816,              0.7325,             0.80212,             0.53636,            0.020953,           0.0055845,            0.017648,            0.002921,            0.002921,            0.002921
                  23,             0.03512,            0.016509,           0.0081287,              0.8226,              0.8704,             0.88384,             0.58524,            0.019698,           0.0053493,            0.016409,            0.002822,            0.002822,            0.002822
                  24,            0.034973,            0.015633,           0.0090889,             0.89175,             0.81672,             0.87922,             0.60525,            0.020814,            0.005319,            0.017333,            0.002723,            0.002723,            0.002723
                  25,            0.032044,            0.014615,           0.0074162,             0.81957,             0.85898,             0.86181,             0.57804,            0.019858,           0.0055792,            0.017877,            0.002624,            0.002624,            0.002624
                  26,            0.034292,            0.015938,           0.0083066,             0.79523,             0.82261,             0.85856,             0.55809,            0.019297,            0.005548,            0.017481,            0.002525,            0.002525,            0.002525
                  27,            0.033091,            0.014724,           0.0090385,             0.80533,             0.80391,             0.80487,             0.54245,            0.021386,            0.005274,            0.015202,            0.002426,            0.002426,            0.002426
                  28,            0.035575,            0.016269,            0.010004,             0.73708,             0.85307,              0.8702,             0.61194,            0.018405,           0.0052109,              0.0162,            0.002327,            0.002327,            0.002327
                  29,             0.03541,            0.015993,           0.0099789,             0.79026,             0.85403,             0.88938,             0.64717,            0.017078,           0.0051246,            0.018397,            0.002228,            0.002228,            0.002228
                  30,            0.031756,            0.014775,           0.0071282,             0.80401,             0.85209,             0.88854,             0.60192,            0.018918,           0.0050864,            0.019235,            0.002129,            0.002129,            0.002129
                  31,            0.034515,            0.015128,           0.0089651,             0.76914,             0.84826,             0.87708,             0.60681,            0.019337,           0.0054273,             0.01771,             0.00203,             0.00203,             0.00203
                  32,            0.029691,            0.014619,           0.0071035,             0.84183,             0.86297,             0.88619,             0.62031,            0.018788,           0.0054225,            0.017381,            0.001931,            0.001931,            0.001931
                  33,            0.029064,            0.014146,           0.0058079,             0.81986,             0.87524,             0.89194,             0.59747,            0.019271,           0.0053737,            0.017532,            0.001832,            0.001832,            0.001832
                  34,            0.031732,            0.015429,           0.0081647,             0.83821,             0.84366,             0.88218,             0.62606,            0.018027,           0.0053965,            0.017298,            0.001733,            0.001733,            0.001733
                  35,            0.029584,            0.014409,           0.0052683,              0.8614,             0.83469,              0.8721,             0.60278,            0.019226,            0.005548,            0.017712,            0.001634,            0.001634,            0.001634
                  36,            0.028143,            0.014661,           0.0065142,             0.88022,             0.82647,             0.88266,             0.62659,            0.018654,           0.0054359,            0.017719,            0.001535,            0.001535,            0.001535
                  37,             0.02928,            0.014838,           0.0057584,             0.81343,             0.84074,             0.88703,             0.62606,            0.018845,           0.0051699,            0.018355,            0.001436,            0.001436,            0.001436
                  38,            0.029665,            0.014308,           0.0066947,             0.83739,              0.8733,             0.89284,             0.64404,            0.017929,            0.005047,            0.018166,            0.001337,            0.001337,            0.001337
                  39,            0.031301,            0.014428,           0.0061809,             0.76355,             0.84631,             0.87203,             0.60618,            0.018979,           0.0053449,            0.018443,            0.001238,            0.001238,            0.001238
                  40,            0.028102,            0.013394,           0.0055538,             0.88036,              0.7898,             0.87854,             0.62275,            0.018131,            0.005281,             0.01893,            0.001139,            0.001139,            0.001139
                  41,            0.029346,            0.014634,           0.0054158,             0.78847,             0.90335,             0.88443,             0.60642,            0.018575,           0.0051275,            0.019422,             0.00104,             0.00104,             0.00104
                  42,            0.026983,            0.013808,           0.0060242,             0.82665,             0.81982,             0.88055,             0.63013,            0.018089,           0.0051992,            0.019761,            0.000941,            0.000941,            0.000941
                  43,            0.028081,            0.014788,           0.0055283,              0.8457,             0.80399,             0.87136,             0.62465,            0.018242,           0.0053101,             0.01989,            0.000842,            0.000842,            0.000842
                  44,            0.026945,            0.014307,           0.0078056,             0.82724,             0.85423,             0.86429,             0.61199,            0.018313,           0.0053762,             0.01966,            0.000743,            0.000743,            0.000743
                  45,            0.026796,            0.014397,           0.0051957,             0.82818,             0.82007,             0.85702,             0.59897,            0.018734,           0.0054058,            0.019986,            0.000644,            0.000644,            0.000644
                  46,            0.028045,            0.013954,           0.0051813,             0.88583,             0.73464,             0.86332,             0.60899,             0.01854,           0.0053163,            0.020362,            0.000545,            0.000545,            0.000545
                  47,            0.027021,            0.014279,           0.0048745,              0.8316,             0.81621,              0.8663,             0.62405,            0.018276,           0.0052428,            0.019769,            0.000446,            0.000446,            0.000446
                  48,            0.025781,            0.013032,           0.0047572,             0.87646,             0.81602,              0.8741,             0.62339,            0.017892,           0.0052021,            0.019414,            0.000347,            0.000347,            0.000347
                  49,            0.027338,            0.013843,           0.0042926,             0.87365,              0.8338,             0.88331,             0.62683,             0.01801,           0.0051879,            0.019281,            0.000248,            0.000248,            0.000248
