               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.20817,            0.025718,            0.061042,           0.0030338,             0.86941,            0.015914,           0.0044673,            0.093099,            0.015204,             0.03883,             0.07815,             0.00115,             0.00115
                   1,              0.1487,            0.026743,            0.055012,           0.0031659,             0.98246,            0.082338,            0.026567,            0.066626,            0.012613,            0.033265,            0.055303,           0.0023035,           0.0023035
                   2,             0.11738,            0.024825,            0.043805,             0.93771,             0.18981,             0.42996,             0.19949,            0.061769,           0.0099604,            0.029073,            0.032409,           0.0034094,           0.0034094
                   3,             0.10812,              0.0241,            0.043163,             0.39477,              0.4334,             0.48839,             0.21934,            0.056783,           0.0080631,            0.026405,           0.0094678,           0.0044678,           0.0044678
                   4,             0.10722,            0.021206,            0.038552,             0.45408,             0.66793,             0.52677,              0.1886,            0.063398,           0.0066971,            0.025133,            0.004604,            0.004604,            0.004604
                   5,            0.093294,            0.019532,            0.042051,             0.62925,             0.68811,             0.69613,             0.32013,            0.063937,           0.0061503,            0.024106,            0.004604,            0.004604,            0.004604
                   6,            0.096426,            0.019303,            0.035826,             0.63093,             0.71764,             0.74855,             0.44657,            0.045633,           0.0060509,            0.021554,            0.004505,            0.004505,            0.004505
                   7,            0.091697,            0.017255,            0.034484,              0.6136,              0.7396,             0.74203,             0.40706,            0.055663,           0.0052498,            0.019775,            0.004406,            0.004406,            0.004406
                   8,            0.092361,            0.016785,            0.033592,             0.65782,             0.69678,             0.72065,             0.45964,            0.047314,           0.0055008,            0.019502,            0.004307,            0.004307,            0.004307
                   9,            0.084795,            0.016946,            0.031544,             0.69917,             0.56964,             0.72417,             0.45561,            0.047039,           0.0054119,            0.018737,            0.004208,            0.004208,            0.004208
                  10,             0.08397,            0.016153,            0.025801,             0.66712,              0.6434,             0.69022,             0.42417,             0.05194,           0.0052299,            0.018524,            0.004109,            0.004109,            0.004109
                  11,            0.079581,            0.015622,            0.027906,             0.60659,             0.72635,              0.7103,             0.44391,            0.053205,           0.0051768,            0.017453,             0.00401,             0.00401,             0.00401
                  12,            0.079908,            0.015649,            0.023562,             0.77743,              0.6512,              0.7851,              0.5156,            0.048388,           0.0048741,            0.016141,            0.003911,            0.003911,            0.003911
                  13,            0.079487,            0.015107,            0.024719,             0.80615,             0.66331,             0.80352,             0.46254,            0.045467,           0.0047158,            0.017051,            0.003812,            0.003812,            0.003812
                  14,            0.077292,            0.014209,              0.0199,             0.81988,              0.7045,             0.84662,              0.5254,            0.041871,            0.004549,            0.016776,            0.003713,            0.003713,            0.003713
                  15,            0.076253,            0.013906,            0.018343,             0.94083,             0.67502,             0.87148,             0.53264,            0.044595,           0.0044658,            0.017035,            0.003614,            0.003614,            0.003614
                  16,            0.077621,            0.014619,            0.017972,             0.83755,             0.69998,             0.84009,             0.56959,             0.03886,           0.0047042,            0.016988,            0.003515,            0.003515,            0.003515
                  17,            0.079334,             0.01462,            0.016201,             0.74246,             0.79815,             0.84912,             0.56742,            0.039845,           0.0045641,            0.015387,            0.003416,            0.003416,            0.003416
                  18,            0.076895,            0.014103,             0.01677,             0.85263,             0.75365,             0.85267,               0.573,            0.039962,           0.0047097,            0.016165,            0.003317,            0.003317,            0.003317
                  19,            0.072524,            0.013446,            0.015721,             0.83372,             0.77106,              0.8674,             0.59232,            0.038933,           0.0044253,            0.015842,            0.003218,            0.003218,            0.003218
                  20,            0.073874,              0.0131,            0.013765,             0.81216,             0.83482,             0.90235,             0.59346,            0.038571,           0.0043203,            0.014189,            0.003119,            0.003119,            0.003119
                  21,             0.07487,            0.013427,            0.015399,             0.86998,             0.79352,             0.89173,             0.58485,            0.042573,           0.0044617,            0.014503,             0.00302,             0.00302,             0.00302
                  22,            0.067243,            0.013628,            0.014066,               0.838,             0.89321,             0.90889,             0.61167,            0.040614,           0.0041595,            0.014949,            0.002921,            0.002921,            0.002921
                  23,            0.070159,             0.01388,            0.012525,             0.80178,             0.86456,             0.90566,             0.58085,            0.042991,            0.004203,            0.019139,            0.002822,            0.002822,            0.002822
                  24,            0.066385,             0.01303,             0.01275,             0.88514,             0.82203,             0.90784,             0.53689,            0.045095,           0.0042123,             0.01677,            0.002723,            0.002723,            0.002723
                  25,            0.059609,            0.012157,            0.011172,             0.81468,             0.88071,             0.89574,              0.5641,            0.044033,           0.0042241,            0.015254,            0.002624,            0.002624,            0.002624
                  26,            0.064529,             0.01307,             0.01134,             0.88594,             0.76695,             0.89432,             0.59324,            0.038917,            0.004134,            0.018867,            0.002525,            0.002525,            0.002525
                  27,            0.064283,            0.012217,            0.010086,             0.78784,              0.8197,             0.89681,             0.60659,            0.040492,           0.0041241,            0.017085,            0.002426,            0.002426,            0.002426
                  28,            0.064106,            0.013405,            0.013405,             0.80339,             0.87782,              0.8815,             0.61968,            0.038474,           0.0040181,            0.017043,            0.002327,            0.002327,            0.002327
                  29,            0.065184,            0.013249,            0.012814,             0.86151,             0.89193,             0.90758,             0.64043,            0.037411,           0.0040886,            0.017529,            0.002228,            0.002228,            0.002228
                  30,            0.062136,            0.012451,           0.0091894,             0.85442,             0.82446,             0.91006,             0.57892,            0.041208,           0.0040989,            0.018291,            0.002129,            0.002129,            0.002129
                  31,            0.065813,            0.012714,            0.010548,             0.82492,             0.80703,             0.89965,             0.60561,            0.038829,            0.004064,            0.017728,             0.00203,             0.00203,             0.00203
