               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.09517,            0.032201,            0.019858,           0.0033255,                   1,             0.10902,             0.03931,            0.038142,            0.013481,            0.012046,              0.0816,              0.0046,              0.0046
                   1,            0.065871,            0.025867,            0.016995,             0.32347,             0.53352,             0.41227,             0.17162,             0.03935,           0.0097958,           0.0098705,            0.062214,           0.0092139,           0.0092139
                   2,            0.063107,            0.019602,            0.014344,             0.38117,             0.53927,             0.40149,             0.19259,            0.038197,           0.0072731,           0.0089607,            0.042638,            0.013638,            0.013638
                   3,            0.060639,             0.02081,            0.015076,             0.13591,             0.17492,             0.11728,            0.034629,            0.051034,           0.0087966,            0.009819,            0.022871,            0.017871,            0.017871
                   4,            0.064961,            0.019645,            0.012908,             0.27834,              0.4237,             0.24951,             0.10214,            0.036482,           0.0084461,            0.009339,            0.018416,            0.018416,            0.018416
                   5,            0.056486,             0.01989,            0.014444,             0.38184,             0.58726,             0.39941,             0.17064,            0.035425,           0.0086146,           0.0084887,            0.018416,            0.018416,            0.018416
                   6,            0.056405,            0.020331,            0.012654,              0.3467,              0.4807,             0.34542,             0.15723,            0.032909,           0.0086513,           0.0081207,             0.01802,             0.01802,             0.01802
                   7,            0.057582,            0.019117,            0.012081,             0.45457,             0.32565,             0.35387,             0.13644,            0.034582,            0.011822,            0.010035,            0.017624,            0.017624,            0.017624
                   8,            0.053617,            0.019694,             0.01259,             0.44825,             0.50793,             0.42427,             0.17875,            0.040118,           0.0096326,           0.0090048,            0.017228,            0.017228,            0.017228
                   9,            0.049931,            0.020212,            0.012388,             0.34971,              0.5584,             0.38177,             0.17561,            0.033707,            0.010088,           0.0076836,            0.016832,            0.016832,            0.016832
                  10,            0.048298,            0.020215,            0.010588,             0.55496,             0.53755,             0.50688,             0.26247,            0.030615,           0.0092655,           0.0068576,            0.016436,            0.016436,            0.016436
                  11,             0.04585,            0.019658,             0.01156,             0.46893,             0.54309,             0.43028,              0.2064,            0.031253,             0.00982,           0.0080784,             0.01604,             0.01604,             0.01604
                  12,            0.048614,            0.019541,            0.010744,             0.56098,             0.46647,             0.40568,             0.17548,            0.033499,            0.010104,           0.0084045,            0.015644,            0.015644,            0.015644
                  13,            0.048552,            0.019185,             0.01101,             0.48276,             0.31312,             0.33352,             0.14647,            0.036256,            0.010158,           0.0080323,            0.015248,            0.015248,            0.015248
                  14,            0.046095,            0.018522,           0.0094866,             0.56589,             0.35274,             0.46269,              0.2327,            0.031365,              0.0088,            0.011097,            0.014852,            0.014852,            0.014852
                  15,            0.043454,            0.017847,           0.0088083,             0.60192,             0.52026,             0.52755,             0.29527,            0.030576,           0.0083467,            0.008351,            0.014456,            0.014456,            0.014456
                  16,             0.04482,            0.018277,           0.0095273,             0.47476,             0.44657,              0.4259,              0.1774,            0.030939,           0.0093248,           0.0086921,             0.01406,             0.01406,             0.01406
                  17,            0.043518,            0.018662,           0.0091849,             0.65632,             0.56743,             0.65236,             0.40165,            0.024772,           0.0074304,           0.0068962,            0.013664,            0.013664,            0.013664
                  18,            0.042543,            0.018311,           0.0084525,             0.62066,             0.54115,             0.63586,             0.37309,            0.025754,           0.0075431,           0.0060655,            0.013268,            0.013268,            0.013268
                  19,            0.043267,            0.017031,            0.007701,             0.64135,             0.57989,             0.56961,             0.29985,            0.030773,           0.0079581,           0.0069541,            0.012872,            0.012872,            0.012872
                  20,            0.041906,            0.016897,           0.0077519,             0.68276,             0.52568,              0.5857,             0.28392,            0.029384,           0.0076302,           0.0068184,            0.012476,            0.012476,            0.012476
                  21,            0.042162,            0.017297,           0.0085555,             0.75889,             0.59845,             0.69259,             0.40924,            0.024478,           0.0071664,           0.0057921,             0.01208,             0.01208,             0.01208
                  22,            0.038745,            0.018084,           0.0075584,             0.77281,             0.64762,             0.74675,             0.42186,            0.026095,           0.0068034,           0.0056322,            0.011684,            0.011684,            0.011684
                  23,             0.03886,            0.017695,            0.006995,             0.68971,             0.67278,             0.74476,             0.42685,            0.023236,           0.0066677,           0.0075191,            0.011288,            0.011288,            0.011288
                  24,            0.038014,            0.016857,           0.0072047,             0.72321,             0.66939,             0.69631,              0.3951,            0.022801,           0.0070514,           0.0074294,            0.010892,            0.010892,            0.010892
                  25,            0.034894,            0.015503,           0.0063102,             0.74775,             0.62871,             0.74721,             0.44367,            0.023104,           0.0067769,           0.0051587,            0.010496,            0.010496,            0.010496
                  26,             0.03743,            0.016925,           0.0067918,             0.58035,             0.75143,              0.6999,             0.41179,            0.021907,           0.0069271,           0.0056817,              0.0101,              0.0101,              0.0101
                  27,            0.034681,            0.016003,           0.0064082,             0.67318,             0.72578,              0.7486,              0.4333,            0.021084,            0.006831,           0.0058169,            0.009704,            0.009704,            0.009704
                  28,            0.037185,            0.017237,           0.0064352,              0.7757,              0.7538,             0.81534,             0.50898,            0.019513,           0.0063304,           0.0060715,            0.009308,            0.009308,            0.009308
                  29,            0.036913,            0.016783,           0.0073565,             0.79741,             0.71346,             0.81146,             0.50657,            0.020641,           0.0065203,           0.0080094,            0.008912,            0.008912,            0.008912
                  30,            0.034323,            0.015659,           0.0056079,             0.69017,             0.78022,             0.80787,             0.50071,            0.021512,           0.0065356,           0.0073657,            0.008516,            0.008516,            0.008516
                  31,            0.037501,            0.015774,           0.0060472,             0.79973,              0.7532,             0.85425,             0.52354,            0.022714,           0.0063034,           0.0062436,             0.00812,             0.00812,             0.00812
                  32,            0.032314,            0.015254,           0.0050162,              0.7941,             0.78109,             0.84938,             0.56521,            0.020096,           0.0063232,           0.0063309,            0.007724,            0.007724,            0.007724
                  33,            0.031672,             0.01469,            0.005576,             0.83203,             0.69877,             0.79799,             0.53333,            0.021561,           0.0063969,           0.0049171,            0.007328,            0.007328,            0.007328
                  34,            0.034137,            0.016312,           0.0062997,             0.71645,             0.67138,             0.67673,             0.39787,            0.025497,           0.0065722,           0.0057487,            0.006932,            0.006932,            0.006932
                  35,            0.031198,            0.014784,           0.0047098,             0.75541,             0.69321,             0.77059,             0.48801,            0.021911,           0.0068899,           0.0054321,            0.006536,            0.006536,            0.006536
                  36,            0.029667,            0.015012,           0.0048398,             0.82289,             0.66857,             0.78121,              0.5159,            0.020573,           0.0067782,           0.0058482,             0.00614,             0.00614,             0.00614
                  37,            0.031179,             0.01534,           0.0056016,             0.68408,             0.68379,             0.74298,             0.48864,            0.020755,           0.0067306,           0.0075388,            0.005744,            0.005744,            0.005744
                  38,            0.029562,            0.014129,           0.0047116,             0.76119,             0.66003,             0.76107,             0.49735,            0.020882,           0.0064166,           0.0078415,            0.005348,            0.005348,            0.005348
                  39,            0.032461,            0.015031,           0.0041808,             0.74545,             0.72807,             0.76343,             0.49491,            0.021959,           0.0064117,           0.0061462,            0.004952,            0.004952,            0.004952
                  40,            0.028545,            0.013509,           0.0044327,             0.69461,             0.59012,             0.64064,             0.40749,            0.023257,           0.0068012,           0.0069486,            0.004556,            0.004556,            0.004556
                  41,            0.031276,            0.014773,           0.0040679,             0.75972,             0.74107,             0.77071,             0.49809,            0.021157,            0.006466,           0.0061873,             0.00416,             0.00416,             0.00416
                  42,            0.028251,            0.013843,           0.0037773,             0.79846,             0.74726,             0.79794,             0.53441,            0.020144,           0.0064007,           0.0059539,            0.003764,            0.003764,            0.003764
                  43,            0.029847,            0.014688,           0.0041022,             0.76849,             0.63853,             0.74698,             0.48677,            0.020085,           0.0065516,            0.008444,            0.003368,            0.003368,            0.003368
                  44,             0.02725,            0.014494,           0.0041205,             0.74406,             0.71963,             0.77063,              0.5042,            0.021095,           0.0065705,           0.0078967,            0.002972,            0.002972,            0.002972
                  45,            0.027699,            0.014278,            0.003614,             0.77275,             0.72981,             0.80691,             0.53115,            0.019849,           0.0064286,            0.008227,            0.002576,            0.002576,            0.002576
                  46,              0.0287,            0.013823,           0.0037116,             0.71333,             0.72255,             0.77526,             0.51627,            0.020243,           0.0064034,           0.0092794,             0.00218,             0.00218,             0.00218
                  47,            0.026731,            0.014171,           0.0032541,             0.78798,              0.6657,             0.78469,             0.52898,            0.019794,           0.0063926,           0.0085303,            0.001784,            0.001784,            0.001784
