               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              0.3316,            0.017118,             0.06298,           0.0029508,             0.81204,            0.011615,           0.0029275,             0.16369,            0.011192,            0.040804,             0.07723,             0.00023,             0.00023
                   1,             0.27717,            0.017952,            0.061294,           0.0029868,             0.83214,            0.012247,           0.0031263,              0.1447,            0.010922,            0.039685,            0.053461,          0.00046069,          0.00046069
                   2,               0.226,            0.018189,             0.05368,           0.0030721,              0.9107,             0.01782,           0.0050484,             0.11777,            0.010876,            0.037707,            0.029682,          0.00068188,          0.00068188
                   3,             0.20818,            0.019987,             0.05423,           0.0031843,             0.98246,            0.030166,           0.0090418,             0.10446,            0.010179,            0.035644,           0.0058936,          0.00089357,          0.00089357
                   4,             0.19811,            0.019806,            0.049564,           0.0031307,             0.97783,             0.05584,              0.0184,            0.091605,           0.0099214,             0.03346,           0.0009208,           0.0009208,           0.0009208
                   5,             0.17198,            0.019508,             0.04998,           0.0031588,             0.98246,             0.10457,            0.040081,            0.082288,           0.0093788,            0.032087,           0.0009208,           0.0009208,           0.0009208
                   6,             0.16501,            0.020035,            0.045968,           0.0032485,                   1,             0.21738,            0.089677,            0.072577,           0.0087736,            0.030614,            0.000901,            0.000901,            0.000901
                   7,             0.15787,            0.018355,            0.048365,           0.0032636,                   1,              0.3623,             0.15861,            0.066687,           0.0084055,            0.029749,           0.0008812,           0.0008812,           0.0008812
                   8,             0.14638,            0.018375,            0.048115,            0.062292,             0.94737,             0.47596,             0.22575,            0.063948,           0.0079447,            0.028834,           0.0008614,           0.0008614,           0.0008614
                   9,              0.1366,            0.018587,            0.044913,             0.68136,             0.33217,             0.56128,             0.30761,            0.062543,           0.0075441,            0.028079,           0.0008416,           0.0008416,           0.0008416
                  10,             0.12903,            0.017793,            0.041562,             0.89745,             0.30213,             0.63622,             0.37213,            0.060551,           0.0072228,            0.027612,           0.0008218,           0.0008218,           0.0008218
                  11,             0.11991,            0.017625,            0.043449,             0.89033,             0.29272,             0.69176,             0.39485,            0.061861,           0.0068132,            0.027117,            0.000802,            0.000802,            0.000802
                  12,             0.12165,            0.017098,            0.042818,             0.91138,             0.32548,             0.69524,              0.4478,            0.058492,           0.0065065,            0.026814,           0.0007822,           0.0007822,           0.0007822
                  13,             0.11995,            0.016569,            0.043967,             0.90402,             0.35354,             0.70175,             0.46844,            0.058549,           0.0061809,            0.026427,           0.0007624,           0.0007624,           0.0007624
                  14,             0.11439,            0.015933,            0.040558,             0.88676,             0.41344,             0.70459,             0.48651,            0.058547,           0.0059295,            0.026173,           0.0007426,           0.0007426,           0.0007426
                  15,             0.11098,            0.015303,             0.03983,             0.89134,             0.50695,             0.70458,             0.48271,            0.056949,           0.0057313,            0.025924,           0.0007228,           0.0007228,           0.0007228
                  16,             0.11331,            0.015642,            0.042011,             0.86628,             0.58283,             0.70203,             0.46538,            0.057725,            0.005503,            0.025636,            0.000703,            0.000703,            0.000703
                  17,             0.11405,            0.015365,            0.040481,              0.7231,             0.60091,             0.71353,              0.4847,            0.055336,           0.0053952,             0.02571,           0.0006832,           0.0006832,           0.0006832
                  18,             0.11054,            0.014976,            0.040262,             0.59558,             0.65049,             0.72824,             0.51228,             0.05659,           0.0053209,             0.02572,           0.0006634,           0.0006634,           0.0006634
                  19,             0.11105,            0.014376,            0.037601,             0.62047,             0.69386,             0.73824,             0.51898,            0.056843,           0.0051186,            0.025217,           0.0006436,           0.0006436,           0.0006436
                  20,             0.11054,             0.01416,            0.038345,             0.59615,             0.71141,             0.74908,             0.50134,            0.057769,           0.0049942,            0.024681,           0.0006238,           0.0006238,           0.0006238
                  21,             0.11154,            0.014082,            0.037681,             0.65664,             0.69849,             0.74619,             0.50365,            0.056301,           0.0048769,            0.024573,            0.000604,            0.000604,            0.000604
                  22,             0.10241,            0.014287,            0.036488,             0.70456,             0.66183,             0.74293,             0.50272,             0.05615,           0.0048033,             0.02447,           0.0005842,           0.0005842,           0.0005842
                  23,             0.10142,            0.014486,            0.035951,             0.76361,             0.66183,             0.76039,             0.51872,            0.056903,           0.0046979,            0.024282,           0.0005644,           0.0005644,           0.0005644
                  24,             0.10161,            0.013599,            0.036538,             0.75115,             0.69149,             0.74674,             0.52129,            0.057324,           0.0045438,               0.024,           0.0005446,           0.0005446,           0.0005446
                  25,            0.091474,            0.012958,            0.034835,             0.71816,             0.66254,              0.7418,             0.51849,            0.056624,           0.0044519,            0.023627,           0.0005248,           0.0005248,           0.0005248
                  26,            0.096745,            0.013488,            0.036634,             0.73124,             0.68155,             0.74263,             0.50351,            0.055731,           0.0044128,            0.023574,            0.000505,            0.000505,            0.000505
                  27,            0.095884,            0.012902,            0.035507,             0.73469,             0.68923,             0.74708,             0.52867,            0.057067,           0.0043852,             0.02342,           0.0004852,           0.0004852,           0.0004852
                  28,             0.10004,            0.013762,            0.034394,               0.632,             0.71659,             0.73703,             0.51008,            0.055763,           0.0043209,            0.023135,           0.0004654,           0.0004654,           0.0004654
                  29,             0.10295,            0.013455,            0.037686,             0.62805,             0.72069,             0.74023,             0.52409,            0.055598,             0.00427,            0.022759,           0.0004456,           0.0004456,           0.0004456
                  30,            0.094411,            0.012917,            0.035345,             0.64173,             0.70835,              0.7442,             0.52099,             0.05513,           0.0042256,            0.022598,           0.0004258,           0.0004258,           0.0004258
                  31,             0.10022,            0.012939,            0.035379,              0.6355,             0.70372,             0.74264,             0.52183,            0.055522,            0.004171,            0.022589,            0.000406,            0.000406,            0.000406
