               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.22107,            0.016953,            0.041988,           0.0029596,             0.81667,            0.011657,           0.0029466,             0.10917,            0.010794,            0.027209,             0.07723,             0.00023,             0.00023
                   1,             0.18326,            0.017511,            0.040764,           0.0029082,             0.82288,            0.012685,           0.0031827,            0.096137,            0.010226,            0.026454,            0.053461,          0.00046069,          0.00046069
                   2,             0.15021,            0.017568,            0.035759,           0.0031177,             0.93288,            0.022993,             0.00628,            0.078624,            0.009907,             0.02515,            0.029682,          0.00068188,          0.00068188
                   3,             0.13838,             0.01919,            0.036127,           0.0032214,                   1,            0.039116,            0.011972,            0.069607,           0.0092251,             0.02368,           0.0058936,          0.00089357,          0.00089357
                   4,             0.13222,            0.018842,            0.033044,           0.0031972,             0.98246,             0.09071,             0.02913,            0.061864,             0.00877,            0.022449,           0.0009208,           0.0009208,           0.0009208
                   5,              0.1141,            0.018435,            0.033049,            0.011552,                   1,             0.18862,             0.07123,            0.053944,           0.0082467,            0.021308,           0.0009208,           0.0009208,           0.0009208
                   6,             0.11077,            0.018756,            0.030854,            0.011373,                   1,             0.30159,             0.13952,            0.048961,           0.0076753,            0.020242,            0.000901,            0.000901,            0.000901
                   7,             0.10472,            0.016989,            0.031923,              0.3414,              0.4664,             0.44258,             0.22324,            0.045841,           0.0072865,            0.019477,           0.0008812,           0.0008812,           0.0008812
                   8,            0.098595,              0.0169,            0.032186,             0.69901,             0.41726,             0.58337,             0.32444,            0.045156,           0.0067577,            0.018967,           0.0008614,           0.0008614,           0.0008614
                   9,            0.090803,            0.016915,            0.029975,             0.88379,             0.32061,             0.65589,             0.39131,            0.042957,            0.006363,            0.018731,           0.0008416,           0.0008416,           0.0008416
                  10,            0.086087,             0.01602,            0.027845,             0.82768,             0.46394,              0.6389,             0.39411,            0.041547,           0.0059237,            0.018287,           0.0008218,           0.0008218,           0.0008218
                  11,             0.08104,            0.015629,             0.02909,             0.80877,             0.53323,             0.64372,             0.39912,            0.040167,           0.0055857,            0.017991,            0.000802,            0.000802,            0.000802
                  12,            0.080554,            0.015177,            0.028682,             0.68527,             0.59323,             0.66364,             0.44762,            0.038089,           0.0053894,             0.01779,           0.0007822,           0.0007822,           0.0007822
                  13,            0.080143,            0.014473,            0.029514,             0.59419,             0.58337,             0.66811,             0.42502,            0.038844,           0.0051215,            0.017663,           0.0007624,           0.0007624,           0.0007624
                  14,            0.076982,            0.013769,            0.027231,             0.45681,             0.59438,             0.66381,             0.44647,            0.038886,           0.0049032,            0.017457,           0.0007426,           0.0007426,           0.0007426
                  15,            0.073955,            0.013195,            0.026819,             0.49455,             0.66431,             0.66464,             0.44055,            0.037608,           0.0047525,            0.017261,           0.0007228,           0.0007228,           0.0007228
                  16,            0.076546,            0.013604,             0.02832,             0.52406,             0.64825,             0.67176,             0.44937,             0.03778,           0.0046296,            0.017116,            0.000703,            0.000703,            0.000703
                  17,            0.077629,            0.013356,            0.027089,             0.56616,             0.64106,             0.68575,             0.46348,            0.036819,           0.0045212,             0.01708,           0.0006832,           0.0006832,           0.0006832
                  18,            0.074297,            0.013029,            0.027259,             0.64456,             0.60597,              0.7043,             0.48108,            0.037743,            0.004375,            0.016895,           0.0006634,           0.0006634,           0.0006634
                  19,            0.073628,            0.012482,            0.025283,             0.66167,             0.63413,             0.70335,             0.48387,            0.037572,           0.0042394,            0.016778,           0.0006436,           0.0006436,           0.0006436
                  20,            0.073299,             0.01237,            0.025938,             0.56409,             0.71261,              0.7024,             0.47131,            0.036163,           0.0041332,            0.016639,           0.0006238,           0.0006238,           0.0006238
                  21,            0.075266,            0.012359,            0.025296,             0.56796,             0.71724,             0.70934,             0.47655,            0.035684,           0.0040399,            0.016463,            0.000604,            0.000604,            0.000604
