               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.33132,            0.033594,            0.042154,            0.003028,             0.84565,            0.011817,           0.0029653,             0.16322,             0.02079,            0.027351,             0.07723,             0.00023,             0.00023
                   1,             0.27623,            0.034179,            0.041331,           0.0029525,             0.83737,            0.012404,           0.0031974,             0.14407,            0.019319,            0.026832,            0.053461,          0.00046069,          0.00046069
                   2,             0.22491,            0.034049,            0.036623,           0.0031491,             0.93288,            0.022577,           0.0064059,             0.11682,            0.018441,            0.025843,            0.029682,          0.00068188,          0.00068188
                   3,             0.20731,              0.0371,            0.037407,           0.0032454,                   1,            0.047828,            0.014675,             0.10312,            0.017118,            0.024605,           0.0058936,          0.00089357,          0.00089357
                   4,             0.19758,             0.03625,            0.034907,           0.0032059,             0.99537,            0.099897,            0.033518,            0.090845,            0.016232,            0.023602,           0.0009208,           0.0009208,           0.0009208
                   5,             0.17062,            0.035191,            0.034466,           0.0097976,             0.98246,             0.23216,             0.08982,            0.079338,            0.015164,            0.022616,           0.0009208,           0.0009208,           0.0009208
                   6,             0.16651,            0.035445,            0.032683,            0.055702,             0.99537,             0.40536,             0.17837,            0.071848,            0.013936,            0.021851,            0.000901,            0.000901,            0.000901
                   7,             0.15794,            0.031806,              0.0336,              0.2763,             0.74197,             0.50571,             0.24774,            0.067539,            0.013061,              0.0212,           0.0008812,           0.0008812,           0.0008812
                   8,             0.14566,            0.031434,            0.033492,             0.67506,              0.5473,             0.55628,             0.32604,            0.063637,            0.011898,            0.020382,           0.0008614,           0.0008614,           0.0008614
                   9,             0.13477,            0.031103,            0.031708,              0.6955,             0.51261,             0.56333,             0.33702,            0.063079,            0.011146,            0.019933,           0.0008416,           0.0008416,           0.0008416
                  10,             0.12879,            0.029335,             0.02965,             0.68637,             0.51369,             0.56338,             0.33623,             0.06219,             0.01045,            0.019671,           0.0008218,           0.0008218,           0.0008218
                  11,             0.11886,            0.028261,            0.030737,             0.66775,             0.51832,             0.56391,             0.35416,            0.062228,           0.0097106,            0.019407,            0.000802,            0.000802,            0.000802
                  12,             0.12268,            0.027298,            0.030208,             0.42219,             0.53978,             0.55958,             0.36794,            0.060298,           0.0091215,            0.019176,           0.0007822,           0.0007822,           0.0007822
                  13,             0.12009,            0.026175,            0.031176,             0.43591,             0.59834,             0.56814,             0.36639,            0.059918,            0.008747,             0.01898,           0.0007624,           0.0007624,           0.0007624
                  14,             0.11461,            0.024894,            0.029379,             0.39443,             0.65877,             0.55537,             0.35801,            0.061818,           0.0084718,            0.018844,           0.0007426,           0.0007426,           0.0007426
