               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.20752,            0.017457,            0.041131,           0.0030675,             0.85186,            0.014002,           0.0039074,            0.092755,            0.010828,            0.026452,             0.07815,             0.00115,             0.00115
                   1,             0.14783,            0.018637,             0.03788,           0.0032063,             0.99537,            0.053161,            0.016539,            0.067934,           0.0093471,            0.023609,            0.055303,           0.0023035,           0.0023035
                   2,             0.11503,            0.017718,            0.030735,           0.0031998,                   1,             0.24606,             0.10184,             0.05633,           0.0078641,            0.021264,            0.032409,           0.0034094,           0.0034094
                   3,             0.10953,            0.017656,            0.030659,             0.72748,             0.26912,             0.47675,             0.23119,             0.05318,           0.0063235,            0.019485,           0.0094678,           0.0044678,           0.0044678
                   4,             0.10748,            0.015987,            0.027991,             0.88187,             0.36362,             0.62386,             0.30364,             0.05402,           0.0055639,            0.018354,            0.004604,            0.004604,            0.004604
                   5,            0.092925,            0.014974,            0.030802,             0.70721,             0.42313,             0.58821,             0.30826,            0.059457,             0.00496,            0.017568,            0.004604,            0.004604,            0.004604
                   6,            0.093826,            0.014973,            0.027682,             0.69788,             0.45135,              0.6149,             0.34096,            0.052043,           0.0046758,             0.01713,            0.004505,            0.004505,            0.004505
                   7,            0.090862,            0.013267,            0.028074,             0.67114,             0.60688,              0.6693,             0.38793,            0.050623,           0.0043628,            0.016365,            0.004406,            0.004406,            0.004406
                   8,            0.088356,            0.012976,             0.02844,              0.5762,             0.58907,             0.69801,             0.46835,            0.042851,           0.0043009,            0.016245,            0.004307,            0.004307,            0.004307
                   9,            0.082669,            0.013106,            0.026854,             0.58448,             0.65306,             0.69706,             0.42126,            0.043372,           0.0041368,            0.015998,            0.004208,            0.004208,            0.004208
                  10,            0.079245,             0.01259,            0.024394,              0.5771,             0.63176,             0.67372,              0.4246,            0.043703,           0.0038627,            0.015548,            0.004109,            0.004109,            0.004109
                  11,            0.076372,            0.012141,            0.025882,             0.58975,             0.66048,             0.67047,              0.3551,            0.048928,           0.0035818,            0.015058,             0.00401,             0.00401,             0.00401
                  12,            0.074315,            0.012098,            0.024018,              0.7089,             0.69713,              0.7647,              0.4993,            0.041166,           0.0036081,            0.014386,            0.003911,            0.003911,            0.003911
                  13,            0.076161,            0.011736,              0.0238,             0.71495,             0.64109,             0.74497,             0.49796,            0.042938,           0.0035668,            0.014037,            0.003812,            0.003812,            0.003812
                  14,            0.076058,            0.010859,            0.020903,             0.67153,             0.68833,             0.75502,              0.5007,             0.04476,           0.0035364,            0.013407,            0.003713,            0.003713,            0.003713
                  15,             0.07117,            0.010458,            0.019812,             0.69182,             0.67143,             0.75443,             0.46815,            0.044169,           0.0034293,            0.012731,            0.003614,            0.003614,            0.003614
                  16,             0.07337,            0.010945,             0.02053,             0.72149,             0.67655,             0.78894,               0.476,            0.044315,           0.0032312,            0.012146,            0.003515,            0.003515,            0.003515
                  17,            0.071333,            0.010907,            0.019095,             0.76354,             0.73116,             0.80192,             0.56684,            0.037497,           0.0032132,            0.012534,            0.003416,            0.003416,            0.003416
